image_id,breed,species,split,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,color_variance,dominant_color
Ragdoll_181,Ragdoll,cat,train,166.3531111111111,133.44642642642643,111.88714114114114,53.24430601814779,64.12881205259936,73.10200082172312,137.2288928928929,67.8137024108713,190.47511889247028,red
samoyed_111,samoyed,dog,train,104.5813933933934,102.13048048048049,99.96547747747748,62.068524079620026,63.504647594765885,66.13622203643205,102.22578378378378,63.95313069418012,191.70939371081795,red
wheaten_terrier_132,wheaten_terrier,dog,train,61.455237333333336,60.74704533333333,49.752496,61.291591388792185,60.5654627924998,58.23720666753024,57.31825955555556,60.28410136981731,180.09426084882222,red
miniature_pinscher_146,miniature_pinscher,dog,train,62.22203980099503,57.49842039800995,60.88160447761194,46.45207584240032,42.55017374890554,42.24890030554049,60.20068822553897,43.83732798161636,131.25114989684636,red
beagle_115,beagle,dog,train,142.95615160349854,137.08857142857144,118.60342274052478,56.738631502032455,52.27465627461862,63.46813707105753,132.88271525753157,58.603691457556224,172.4814248477086,red
shiba_inu_173,shiba_inu,dog,train,114.87483733333333,82.04910933333333,59.806901333333336,85.77384218768763,64.87004657728583,51.06699101740287,85.57694933333333,72.36025563894474,201.71087978237634,red
american_pit_bull_terrier_101,american_pit_bull_terrier,dog,train,112.46611083123426,88.03766750629723,70.48241813602016,70.17860184066409,75.22605212750119,80.35118339666448,90.32873215785055,77.30781857886019,225.75583736482977,red
scottish_terrier_148,scottish_terrier,dog,train,129.28128608923885,111.20631496062992,100.31042519685039,83.70993795709796,84.93974489914581,74.28730969421558,113.59934208223972,81.99382825666252,242.93699255045937,red
samoyed_162,samoyed,dog,train,171.73073273273272,177.31342342342342,184.12777177177176,20.26813160610604,23.719856609803227,30.5688472979408,177.72397597597597,25.722748039315658,74.55683551385007,blue
english_cocker_spaniel_152,english_cocker_spaniel,dog,train,97.72751630434783,82.36079347826087,65.86557065217391,47.31683411513284,37.93879140515073,31.414650754246875,81.9846268115942,41.5247677432258,116.67027627453045,red
samoyed_128,samoyed,dog,train,135.44885866666667,147.23350933333333,126.512576,77.61451172233812,65.2843731076431,81.76667322230936,136.39831466666666,75.69209864300153,224.66555805229058,green
Birman_11,Birman,cat,train,109.86696533333334,105.486,93.326368,30.260075838926365,31.660457798333933,32.13206284375867,102.89311111111111,32.132053205636836,94.05259648101897,red
Maine_Coon_171,Maine_Coon,cat,train,83.550784,55.496016,47.754832,46.54394061155781,43.68914336683078,43.46958101919212,62.267210666666664,47.16684158523109,133.7026649975807,red
english_cocker_spaniel_111,english_cocker_spaniel,dog,train,92.13935592723004,85.99179137323944,73.11042400234741,61.11102224416417,60.301062692005125,63.94492550281907,83.7471904342723,62.31194688617288,185.35701043898837,red
basset_hound_134,basset_hound,dog,train,140.546592,128.45336533333332,124.24778666666667,70.15579827678036,78.15808599588043,83.40936106797284,131.08258133333334,77.74067713659765,231.72324534063364,red
scottish_terrier_15,scottish_terrier,dog,train,104.82158,118.588625,90.66087,72.20084366752835,71.18417784599127,65.17109850879574,104.69035833333334,70.51578230229693,208.55612002231538,green
basset_hound_136,basset_hound,dog,train,69.58896,56.221909333333336,39.154133333333334,50.891780771735036,44.83690520372633,41.2683264855223,54.98833422222222,47.50023890371109,136.99701246098365,red
British_Shorthair_151,British_Shorthair,cat,train,134.806496,109.200672,58.35709333333333,45.98407720289659,43.9954634943416,39.68911076963697,100.78808711111111,53.70839362949572,129.66865146687516,red
beagle_108,beagle,dog,train,158.4251171171171,119.16697297297297,113.16471471471472,54.77655738909346,67.24054077883719,68.74796733873045,130.25226826826827,66.97417971956963,190.76506550666107,red
Ragdoll_119,Ragdoll,cat,train,93.91276266666667,96.95864533333334,98.53438933333334,65.54650469436078,64.64495151563227,61.803840452733965,96.46859911111112,64.04703652599356,191.99529666272701,blue
american_pit_bull_terrier_165,american_pit_bull_terrier,dog,train,104.47173333333333,125.17477037037037,100.40607407407407,51.72672510303213,56.80382710554128,48.22783083251143,110.01752592592592,53.48249062967273,156.75838304108484,green
boxer_107,boxer,dog,train,92.54665707434053,80.14720383693046,73.33460911270983,42.495831315937835,38.10866112648572,36.84238420829669,82.0094900079936,40.021996303497986,117.44687665072024,red
Russian_Blue_132,Russian_Blue,cat,train,133.85221621621622,114.41822822822823,111.99546546546547,52.74198751507558,58.3757947738575,68.3623856314863,120.08863663663664,60.964348887184364,179.48016792041938,red
pug_171,pug,dog,train,166.738599695586,154.64181126331812,145.26372907153728,51.68967446344278,46.81010502213645,43.420774328929454,155.5480466768138,48.23618610455848,141.92055381450868,red
pomeranian_145,pomeranian,dog,train,109.52325925925926,104.59285925925926,94.18302222222222,60.55078902540728,61.65331638770017,60.15293311323578,102.76638024691358,61.124382232399284,182.35703852634325,red
scottish_terrier_109,scottish_terrier,dog,train,93.90472,106.98199466666667,95.19104533333334,50.742547082189375,47.05101499232585,49.58029208278291,98.69258666666667,49.4998592695894,147.37385415729813,green
american_pit_bull_terrier_140,american_pit_bull_terrier,dog,train,132.3589919816724,131.71494845360826,113.26872852233677,40.66359449711852,36.65644616885893,41.825848186315774,125.78088965253913,40.74990061303424,119.14588885229321,red
american_pit_bull_terrier_167,american_pit_bull_terrier,dog,train,108.81642956764296,114.032649930265,95.52994421199442,47.462584815888945,52.447941722109235,47.82576622553643,106.12634123663412,49.90930903696659,147.7362927635346,green
havanese_116,havanese,dog,train,166.39511695906432,171.41274269005848,139.71005263157895,66.81063852860892,63.44515511683564,83.07648146515915,159.1726374269006,72.96443767432015,213.3322751106037,green
basset_hound_108,basset_hound,dog,train,92.60185789473684,102.45987894736842,80.44777894736842,62.62043187432639,64.07582844022416,61.136083232093156,91.83650526315789,63.26609379325541,187.8323435466437,green
Russian_Blue_179,Russian_Blue,cat,train,173.50910240963856,162.05752409638555,154.51471686746987,34.7938710021581,32.56042794692243,31.18012690054506,163.36044779116466,33.79316990768882,98.53442584962559,red
samoyed_163,samoyed,dog,train,118.68923123123123,128.3160960960961,139.6863963963964,25.475950254922978,29.246644617738774,37.307420397872576,128.89724124124123,32.23445851123256,92.03001527053434,blue
american_pit_bull_terrier_171,american_pit_bull_terrier,dog,train,118.36048611111111,76.63658333333333,68.08444444444444,38.2816761691448,32.404717771984345,25.938283743921787,87.69383796296296,39.30895373207968,96.62467768505094,red
Egyptian_Mau_113,Egyptian_Mau,cat,train,71.86194836702134,79.28218820458052,48.00893292723126,30.77295342224055,30.87434293807,29.679263263757594,66.38435649961104,33.241904522675235,91.32655962406814,green
great_pyrenees_126,great_pyrenees,dog,train,128.957024,122.77610133333333,104.06258133333333,55.211715070837286,53.89282131589464,59.369971654389836,118.59856888888889,57.194427200915385,168.47450804112177,red
British_Shorthair_167,British_Shorthair,cat,train,96.26526857142858,83.22040571428572,68.32652,46.68916605456464,47.37005526286504,43.68547200946342,82.60406476190477,47.33947428693547,137.7446933268931,red
Bombay_172,Bombay,cat,train,109.22068237101523,93.66262322365894,71.31766632526778,70.13375271590562,69.44750776219536,60.108593071723696,91.40032397331399,68.50970460450398,199.68985354982468,red
pug_11,pug,dog,train,103.2097897897898,92.16622222222222,85.59520720720721,79.48106284900466,75.92273129260342,70.26009233716753,93.65707307307308,75.66692753537906,225.66388647877562,red
saint_bernard_149,saint_bernard,dog,train,100.45174320987654,110.40045925925926,108.28722469135802,68.83196075879196,71.00314458545678,78.46300054843852,106.37980905349794,73.00838683586332,218.29810589268726,green
miniature_pinscher_16,miniature_pinscher,dog,train,125.87309309309309,114.37311111111111,108.274,44.07316919606917,41.85177420749556,42.51763363883597,116.1734014014014,43.44149331415072,128.4425770424007,red
german_shorthaired_156,german_shorthaired,dog,train,137.73935466666666,137.091184,124.38968,82.00104048127163,79.97736473202015,72.72015735336385,133.07340622222222,78.57499922419404,234.69856256665562,red
Persian_143,Persian,cat,train,93.37503903903904,76.90495495495496,57.23679279279279,77.81187365726637,73.48639787162831,66.63426240434079,75.83892892892892,74.27371522165012,217.9325339332355,red
english_setter_154,english_setter,dog,train,160.3696676942931,145.69561048178952,123.86137797533696,52.34862496900206,50.86970935805473,55.86313430582202,143.3088853838065,55.14758361261403,159.08146863287882,red
Maine_Coon_111,Maine_Coon,cat,train,129.68338461538463,115.93432107023412,102.4364949832776,62.89043385989817,61.26705499218303,65.4278512532758,116.01806688963211,64.1894836544591,189.585340105357,red
Abyssinian_106,Abyssinian,cat,train,192.80778566996256,70.87650235493977,73.33918571472168,50.88191850560089,33.99836624354045,30.51320543497199,112.34115791320801,69.26101337800071,115.39349018411333,red
leonberger_141,leonberger,dog,train,126.662416,125.51552533333333,123.19854933333333,73.80341950327471,75.52838858092181,79.42921774444984,125.12549688888889,76.30358273136322,228.76102582864638,red
boxer_134,boxer,dog,train,153.89774933333334,153.89774933333334,153.89774933333334,97.99930300841211,97.99930300841211,97.99930300841211,153.89774933333334,97.99930300841174,293.99790902523637,blue
basset_hound_10,basset_hound,dog,train,121.77704533333333,121.56009066666667,122.36850666666666,50.63993352302707,55.20234159083873,57.836240958156786,121.90188088888888,54.641505276321375,163.67851607202257,blue
Maine_Coon_16,Maine_Coon,cat,train,62.06063258785942,67.7704408945687,42.28749520766773,65.98677763075938,60.21079599519075,53.12760873372711,57.37285623003195,60.99123083810978,179.32518235967723,green
chihuahua_171,chihuahua,dog,train,140.01889285714284,136.00020238095237,137.44939285714287,59.99267683653017,53.954343683708245,55.38423865413345,137.82282936507937,56.526956656272326,169.33125917437187,red
pomeranian_162,pomeranian,dog,train,150.19855855855855,139.12228228228227,126.80905405405406,33.436558695261276,32.17244734807589,34.22006346940118,138.70996496496497,34.63077647813072,99.82906951273834,red
pug_106,pug,dog,train,126.04498666666667,122.789072,123.99949866666667,43.81673650025751,49.57646511580679,50.567326154497096,124.27785244444445,48.09782904568568,143.96052777056138,red
Maine_Coon_189,Maine_Coon,cat,train,116.59697297297298,116.05112912912912,100.56551951951953,60.79178491177041,57.87298278612351,68.69450735557788,111.07120720720721,63.05965898413424,187.3592750534718,red
boxer_140,boxer,dog,train,144.712,132.04395733333334,95.20721066666667,88.45670947229993,86.84934786793139,81.73237816030998,123.98772266666667,88.26153706356264,257.0384355005413,red
english_cocker_spaniel_116,english_cocker_spaniel,dog,train,126.35067733333334,120.71943466666667,113.98962666666667,64.70207927680106,63.41331446227935,61.6252978713048,120.35324622222223,63.46096905269006,189.74069161038523,red
beagle_16,beagle,dog,train,80.96935734072022,78.09971191135735,64.54869806094183,67.91669948796576,68.4431656325211,70.87863971294537,74.53925577100647,69.46164614657911,207.23850483343222,red
Abyssinian_154,Abyssinian,cat,train,133.83457746478874,120.69416431924883,107.0208544600939,77.59525039724737,72.26597202946063,73.85702579935435,120.51653208137715,75.40510384583865,223.71824822606234,red
Russian_Blue_173,Russian_Blue,cat,train,112.60176112412178,115.17647775175644,119.03664637002342,53.38100540782725,55.324478604743085,60.49600584020302,115.60496174863388,56.542242809312064,169.20148985277336,blue
american_pit_bull_terrier_142,american_pit_bull_terrier,dog,train,122.86725225225226,106.69193693693694,105.77213213213213,34.3495412143889,32.42101663075003,36.60117079906576,111.77710710710711,35.38158185799942,103.3717286442047,red
Bengal_100,Bengal,cat,train,173.82093093093093,143.42175975975977,110.86503903903903,50.2830863124301,51.71499836258304,49.531913835845536,142.70257657657658,56.68256143240557,151.52999851085866,red
saint_bernard_129,saint_bernard,dog,train,198.11748266666666,185.369552,176.90068266666665,25.930987803968232,37.35996505155306,55.70384501451238,186.7959057777778,42.42337993493695,118.99479787003368,red
newfoundland_166,newfoundland,dog,train,128.14971771771772,123.98036036036036,93.36891891891892,59.729896832287764,55.53501591485192,49.932972259331954,115.16633233233233,57.34830106338392,165.19788500647164,red
basset_hound_161,basset_hound,dog,train,128.97133333333332,105.50538138138138,61.15211411411411,47.00581806517125,43.574969547214984,47.585179286441715,98.54294294294294,53.991081862363316,138.16596689882795,red
english_cocker_spaniel_169,english_cocker_spaniel,dog,train,166.67154133333332,157.97635733333334,87.439408,59.52960359553457,56.422399154576965,46.17796996342235,137.36243555555555,64.8997480051713,162.12997271353387,red
Persian_179,Persian,cat,train,129.52352915766738,124.11680777537796,122.86969762419007,49.02890516227507,48.68560727714345,52.258157503022495,125.5033448524118,50.10009110970489,149.972669942441,red
staffordshire_bull_terrier_102,staffordshire_bull_terrier,dog,train,143.1911951951952,157.70500900900902,144.09554354354356,58.26677147063024,63.49336383107787,52.77671022054275,148.3305825825826,58.71976890026593,174.53684552225087,green
British_Shorthair_136,British_Shorthair,cat,train,103.55544744744745,103.74597597597598,78.35785585585586,59.658018554364105,66.84068104804429,51.19208218587838,95.21975975975975,60.756039356269795,177.69078178828676,green
yorkshire_terrier_160,yorkshire_terrier,dog,train,121.65464921465968,73.16180104712042,38.722460732984295,38.29485673307644,32.500909830232146,23.815241681602647,77.84630366492146,46.768086407639075,94.61100824491123,red
Bombay_112,Bombay,cat,train,68.88258145363409,90.72897869674185,122.11528822055138,37.97255881435991,51.15540000536464,68.92223918656997,93.90894945697578,58.42686049820444,158.05019800629452,blue
Persian_115,Persian,cat,train,148.082688,117.37701866666667,87.09504,52.633287414218934,48.42411174464785,50.692442797047896,117.51824888888889,56.40525336723964,151.7498419559147,red
yorkshire_terrier_126,yorkshire_terrier,dog,train,78.14647249190938,90.17124595469255,137.12571197411003,42.96543054811044,39.612384611745576,78.07718303329989,101.814476806904,61.789530745358974,160.6549981931559,blue
Sphynx_181,Sphynx,cat,train,171.70903975535168,162.37635474006117,163.23845259938838,46.72581671454041,48.83132657392355,54.95787858574163,165.77461569826707,50.469021887848434,150.5150218742056,red
British_Shorthair_174,British_Shorthair,cat,train,139.151568,132.46326933333333,129.56653866666667,64.55886688757799,63.601190933748335,66.94501675708419,133.72712533333333,65.1739376393378,195.1050745784105,red
english_cocker_spaniel_161,english_cocker_spaniel,dog,train,167.74146153846155,150.22715384615384,133.2855621301775,83.91225653572236,82.29285052350612,79.81374726878967,150.41805917159763,83.22113807314697,246.01885432801816,red
Bengal_142,Bengal,cat,train,116.67257777777778,100.93485925925926,104.86220740740741,68.68355311690289,74.80793269246799,83.0131296523787,107.48988148148148,76.02418881691474,226.50461546174958,red
japanese_chin_139,japanese_chin,dog,train,83.331536,79.569632,76.48981333333333,73.23414131774227,71.86586824112958,70.51822261112241,79.79699377777777,71.93572204271722,215.61823216999426,red
Maine_Coon_168,Maine_Coon,cat,train,99.84472533333333,89.55217066666667,84.26232,56.090879369507505,62.3282612695741,63.136903135572,91.21973866666667,60.94490487706029,181.5560437746536,red
basset_hound_107,basset_hound,dog,train,84.33650133333333,99.736656,77.03265066666667,52.079455644105565,50.090727171845074,51.80560763019645,87.03526933333333,52.1978051354941,153.97579044614707,green
Bengal_102,Bengal,cat,train,149.29560479041916,141.87077844311378,133.27254491017965,77.45322572168024,77.70196767670282,85.62204568507289,141.47964271457087,80.61499316198618,240.77723908345595,red
Sphynx_130,Sphynx,cat,train,189.7991265060241,163.20986746987953,144.6824156626506,63.92742924661819,78.02238258704712,83.35108264167624,165.89713654618473,77.78217939321361,225.30089447534155,red
Sphynx_165,Sphynx,cat,train,159.73998933333334,143.490704,133.99306666666666,73.02712131658272,69.71759601102902,68.41671472133955,145.74125333333333,71.21189031448672,211.16143204895127,red
american_pit_bull_terrier_155,american_pit_bull_terrier,dog,train,89.87641481481481,80.58333333333333,77.2253037037037,54.53137527758619,49.1467818546343,49.60198018467704,82.56168395061728,51.43063162322927,153.28013731689754,red
pomeranian_109,pomeranian,dog,train,143.97831325301206,137.47401807228917,95.90840963855422,36.66401406386501,33.07695207655007,40.628862186024165,125.78691365461847,42.61955560434932,110.36982832643925,red
miniature_pinscher_115,miniature_pinscher,dog,train,105.16755555555555,91.35814285714285,76.73584126984127,75.20719710615202,70.09956096852432,66.00355881102821,91.0871798941799,71.48620389107256,211.31031688570454,red
miniature_pinscher_161,miniature_pinscher,dog,train,122.4650962962963,129.04943703703702,125.4384,53.75865749630981,55.907044547654934,55.533325179029575,125.65097777777778,55.14008114720629,165.19902722299432,green
keeshond_122,keeshond,dog,train,95.722848,97.930352,87.08883733333333,46.29678759303664,45.44810523174742,39.86250082381176,93.58067911111111,44.210083065504506,131.6073936485958,green
newfoundland_117,newfoundland,dog,train,77.52268266666667,65.15059733333334,56.915712,84.84563805033305,67.39309648453415,60.8783038708959,66.529664,72.25407944532645,213.1170384057631,red
beagle_173,beagle,dog,train,122.11121961805556,116.31607086489899,113.04772332702021,41.55285414845582,45.614264301106715,56.8947635279111,117.15833793665826,48.60196332025379,144.06188197747363,red
beagle_163,beagle,dog,train,73.179248,63.935978666666664,63.96106666666667,28.27352256360284,28.36401978920053,32.145536365034424,67.02543111111112,29.96692461759073,88.78307871783778,red
British_Shorthair_169,British_Shorthair,cat,train,66.16078078078078,64.41173573573573,41.45668468468468,40.96236710579469,39.1834257315778,32.119106660560156,57.34306706706707,39.26401525030371,112.26489949793265,red
miniature_pinscher_100,miniature_pinscher,dog,train,171.84125333333333,138.46439466666666,107.13088533333334,55.666825544144835,60.07528722300782,62.61422581460331,139.14551111111112,65.12241963721426,178.35633858175598,red
pomeranian_131,pomeranian,dog,train,72.80185185185185,77.53266666666667,69.84768888888888,53.870602272143195,49.07833269678515,57.646389638574654,73.39406913580247,53.73976271970811,160.595324607503,green
english_cocker_spaniel_140,english_cocker_spaniel,dog,train,105.34485286783043,96.74829925187032,82.32231920199501,58.722045584235325,54.52855307633615,51.081619746419456,94.80515710723192,55.68260004825643,164.33221840699093,red
pomeranian_130,pomeranian,dog,train,170.54953259532596,124.7119557195572,87.08713407134071,40.20629972917143,42.252166706314604,42.45805465625583,127.44954079540796,53.847643328942944,124.91652109174186,red
samoyed_152,samoyed,dog,train,103.5774610778443,106.66260479041917,100.65528143712575,70.98047492192194,71.19895168722145,70.87635456326679,103.63178243512974,71.06106428236693,213.05578117241015,green
samoyed_132,samoyed,dog,train,143.35436036036037,136.14417417417417,133.03645645645645,65.35714961128798,66.76865361604504,68.04003646985107,137.51166366366365,66.87074917473394,200.16583969718408,red
Birman_155,Birman,cat,train,74.08151351351351,92.56643243243244,125.6871051051051,74.3779822961241,60.34776793087986,48.851592264273776,97.44501701701702,65.64471249211839,183.57734249127776,blue
staffordshire_bull_terrier_130,staffordshire_bull_terrier,dog,train,134.03117866666668,180.13927466666667,129.94180266666666,38.3611389284879,37.93614698280088,37.00941407809241,148.03741866666667,44.10056762369702,113.3066999893812,green
Egyptian_Mau_100,Egyptian_Mau,cat,train,119.4321063394683,112.32370143149284,103.45484662576688,38.93273303133596,39.19648296324527,47.92584534861517,111.73688479890934,42.72845100155378,126.0550613431964,red
pug_105,pug,dog,train,135.36152533333333,135.00245333333334,135.64941866666666,35.31854324242088,38.43997855507463,38.29887050634907,135.3377991111111,37.38112293932563,112.05739230384458,blue
german_shorthaired_130,german_shorthaired,dog,train,124.48528528528529,124.67697297297298,122.83663063063064,32.358972183530064,33.44334102546017,36.29693980183121,123.99962962962962,34.08359918782873,102.09925301082143,green
english_cocker_spaniel_121,english_cocker_spaniel,dog,train,80.53194666666667,102.78069333333333,64.136064,54.36471049688897,47.17775600767166,65.17322062463535,82.48290133333333,58.25582694815494,166.71568712919597,green
Ragdoll_145,Ragdoll,cat,train,111.31311619718309,107.38014964788732,98.79044894366197,58.607104147907776,57.40126102576107,55.00310623727814,105.82790492957747,57.262733410048945,171.011471410947,red
staffordshire_bull_terrier_111,staffordshire_bull_terrier,dog,train,102.67520212765957,82.79523404255319,62.70933510638298,65.4278488104163,58.45197043298217,52.73324194919923,82.72659042553191,61.3103400339366,176.61306119259768,red
japanese_chin_106,japanese_chin,dog,train,143.372168,129.369116,115.713432,56.00271938914899,56.23170505487413,56.478339554039955,129.48490533333333,57.36036674816828,168.71276399806308,red
american_bulldog_143,american_bulldog,dog,train,128.24376576576577,127.79465465465465,119.02784984984984,66.54603975505317,61.70476793442849,66.59837023591051,125.02209009009009,65.12857523259447,194.84917792539215,red
basset_hound_132,basset_hound,dog,train,101.803216,89.358496,81.100416,69.27802931226408,74.81253558474114,79.10743929171869,90.75404266666666,74.99238198415121,223.1980041887239,red
Egyptian_Mau_161,Egyptian_Mau,cat,train,100.87646412037037,72.1465625,69.53814236111111,54.21339234013492,50.43916154258764,51.17283263402397,80.85372299382716,53.87215389876096,155.82538651674653,red
basset_hound_100,basset_hound,dog,train,144.42483473389356,141.7861736694678,124.81220168067227,33.15138762470235,32.90675874797683,33.00149666623327,137.00773669467787,34.144525830043314,99.05964303891244,red
Siamese_149,Siamese,cat,train,115.65415015015014,102.74031831831832,76.12112912912913,74.00867730076445,71.25371818518333,73.96803867314557,98.17186586586587,74.918585652281,219.23043415909333,red
basset_hound_145,basset_hound,dog,train,122.05394594594594,127.33018018018018,108.05347147147147,60.22644652979708,57.90708594524555,50.3181078901277,119.14586586586587,56.89419592503248,168.45164036517033,green
Abyssinian_125,Abyssinian,cat,train,129.83145961002785,106.08274651810585,76.73920891364902,66.17543242000973,63.89329274461275,65.70677489087869,104.21780501392757,68.78355310321864,195.7755000555012,red
yorkshire_terrier_147,yorkshire_terrier,dog,train,98.7873925925926,91.05426666666666,77.88321481481482,58.85054439737924,40.24205285633128,37.49693209818757,89.24162469135803,47.30133945043018,136.58952935189808,red
scottish_terrier_125,scottish_terrier,dog,train,120.99623466666667,115.29967466666666,103.04132266666667,73.09865484732649,68.72273136132392,59.45166363052646,113.11241066666666,67.74730762881377,201.27304983917688,red
Egyptian_Mau_168,Egyptian_Mau,cat,train,177.5969523809524,155.90333333333334,135.04955102040816,47.58780672120871,53.76872927076023,62.6981466960382,156.18327891156463,57.71190353992077,164.05468268800715,red
saint_bernard_141,saint_bernard,dog,train,124.18750933333334,127.752832,113.94431466666667,58.669067809052294,55.72195685705587,56.975555160180654,121.961552,57.43396145116162,171.3665798262888,green
scottish_terrier_124,scottish_terrier,dog,train,147.24736,119.97833066666666,89.79103466666666,73.22361518683852,61.195254585412066,49.66849161010157,119.00557511111111,66.39666182393947,184.08736138235216,red
american_bulldog_105,american_bulldog,dog,train,86.84968674698796,78.02827710843374,65.30481325301204,44.62567898870592,36.92975970964762,38.74532041345545,76.72759236947792,41.19501057764729,120.30075911180899,red
japanese_chin_134,japanese_chin,dog,train,95.23756643356643,95.23756643356643,95.23756643356643,70.61304659953089,70.61304659953089,70.61304659953089,95.23756643356643,70.61304659953733,211.83913979859267,blue
basset_hound_12,basset_hound,dog,train,134.43648533333334,124.97592,86.6556,74.99241450009346,75.69035328331458,74.41245879088757,115.35600177777778,77.82550262721509,225.09522657429562,red
Egyptian_Mau_143,Egyptian_Mau,cat,train,65.97595986342415,64.06809436431065,91.4451025480222,87.78226083934901,85.78241796949462,61.419200461537464,73.82971892525234,80.2162479836537,234.98387927038107,blue
english_cocker_spaniel_159,english_cocker_spaniel,dog,train,143.51173333333332,116.5708606060606,81.95674545454546,59.125491773696176,64.25901636996194,60.15009681809641,114.01311313131313,66.20020262843451,183.53460496175452,red
Birman_113,Birman,cat,train,168.56910638297873,144.8849255319149,134.53835638297872,45.1010823435987,56.171043994203565,56.218864452041366,149.33079609929078,54.64597927470098,157.49099078984364,red
Persian_129,Persian,cat,train,69.7594114114114,62.915147147147145,58.62612012012012,63.5258175272551,62.71151257147428,61.79736831248946,63.76689289289289,62.84966540768055,188.03469841121884,red
Ragdoll_16,Ragdoll,cat,train,132.7553933933934,94.3883063063063,55.154534534534534,48.90043208089545,46.39448397317751,43.94547097685966,94.09941141141141,56.2315944952069,139.24038703093262,red
newfoundland_143,newfoundland,dog,train,151.28509866666667,143.777968,146.78521066666667,75.08162050341109,75.49697627802327,75.17612403910132,147.28275911111112,75.31498882955634,225.75472082053568,red
leonberger_120,leonberger,dog,train,141.36474133333334,136.73617066666668,131.74687466666666,58.457211916863955,54.66720956920255,56.23366931740354,136.6159288888889,56.6105065596234,169.35809080347002,red
yorkshire_terrier_150,yorkshire_terrier,dog,train,136.76023450586266,127.35917922948073,126.69438860971525,59.899803272679314,65.00280204240134,56.19091546004363,130.2712674483529,60.646930945159475,181.09352077512426,red
Maine_Coon_151,Maine_Coon,cat,train,112.47312112676056,110.83977464788732,101.04046197183098,70.24841542039285,66.54193591170973,76.81253974072605,108.11778591549296,71.5059485801472,213.60289107282864,red
havanese_109,havanese,dog,train,107.16519799498747,94.8955939849624,73.96650626566417,62.334585055853076,65.5705173343498,63.68276774957906,92.00909941520467,65.33034641584781,191.58787013978193,red
chihuahua_124,chihuahua,dog,train,141.2556,119.33108148148148,132.01942222222223,22.69452703911016,24.27369464501101,31.415227149447155,130.8687012345679,27.889656388591487,78.38344883356832,red
Russian_Blue_168,Russian_Blue,cat,train,117.09902702702702,99.98391591591592,88.23235435435436,52.6835840797275,57.511863297766496,63.929651459852856,101.77176576576576,59.41832431573342,174.12509883734685,red
chihuahua_164,chihuahua,dog,train,105.45233644859813,51.31166666666667,49.58842679127726,67.95331067899286,78.57197573990977,78.50542235781761,68.78414330218068,79.52489862565555,225.03070877672025,red
miniature_pinscher_160,miniature_pinscher,dog,train,140.52725925925927,139.2802074074074,129.77872592592593,70.10811321390833,71.27482628240057,63.76168767811967,136.52873086419754,68.62925186518122,205.14462717442856,red
shiba_inu_12,shiba_inu,dog,train,126.07748266666667,134.076544,121.989888,69.46359646440771,69.32642983991633,69.44712270796109,127.38130488888889,69.59368150377144,208.23714901228513,green
Russian_Blue_118,Russian_Blue,cat,train,114.04995729537366,119.39662633451957,98.01997864768683,72.05476635727695,74.5659293459338,75.49706133283576,110.4888540925267,74.60848066431873,222.1177570360465,green
english_setter_153,english_setter,dog,train,135.14494814814816,115.56446913580247,87.81914074074074,48.873482899984715,46.850445607347936,46.547779685309465,112.84285267489712,51.255094691929955,142.2717081926421,red
boxer_136,boxer,dog,train,90.89458666666667,79.35778133333334,72.45791466666667,52.672393452633166,48.486091729322,49.06618088009503,80.90342755555555,50.68303858279608,150.2246660620502,red
saint_bernard_126,saint_bernard,dog,train,93.03800533333333,83.21125866666667,73.20738666666666,55.686483299463646,57.48569356320261,62.178677621596925,83.15221688888889,59.07173403222808,175.35085448426318,red
pomeranian_14,pomeranian,dog,train,126.79655466666667,115.53051733333334,99.79861866666667,41.237336569299586,42.222232271941245,42.85883924651462,114.04189688888889,43.54263499638578,126.31840808775546,red
staffordshire_bull_terrier_10,staffordshire_bull_terrier,dog,train,128.23544533333333,136.89673066666666,109.009328,50.89279451449738,53.105750367654586,48.15149075907978,124.71383466666667,52.07788892356651,152.15003564123174,green
Birman_140,Birman,cat,train,159.12753153153153,148.87978378378378,128.35187987987987,59.12582643248523,65.76245164651091,69.7174115831051,145.45306506506506,66.26277196332066,194.60568966210124,red
Birman_131,Birman,cat,train,100.33683734939758,95.07463855421686,84.8667108433735,44.774550830196766,43.30841686387111,38.05498216706608,93.42606224899599,42.63136620628758,126.13794986113396,red
Russian_Blue_14,Russian_Blue,cat,train,69.23197597597597,91.66052252252253,103.1475975975976,49.743869144622536,41.41323276605112,41.89613223951199,88.01336536536536,46.69004744135218,133.05323415018563,blue
basset_hound_139,basset_hound,dog,train,111.90278805970149,109.40930149253731,100.98290746268657,47.21386149218121,45.76826751248143,45.96212133265097,107.4316656716418,46.554226756837345,138.9442503373136,red
pug_107,pug,dog,train,97.45922133333333,97.21196266666666,96.08474666666666,34.96938006939145,34.07969897893256,34.91610954849458,96.91864355555556,34.662620478871474,103.96518859681859,red
beagle_129,beagle,dog,train,104.25603012048192,102.17427710843374,100.2681686746988,38.773998978311496,36.404501257767365,37.87939041341656,102.23282530120481,37.73378498543328,113.05789064949542,red
yorkshire_terrier_123,yorkshire_terrier,dog,train,117.08051851851852,98.09734814814814,54.02748148148148,14.49096340730523,17.15087097467371,21.855541892957593,89.73511604938271,32.013217246443915,53.49737627493653,red
