image_id,breed,species,split,width,height,area,aspect_ratio,file_size_bytes,file_size_kb,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,sharpness,size_category,orientation
scottish_terrier_152,scottish_terrier,dog,train,500,375,187500,1.3333333333333333,117861,115.0986328125,104.67034666666666,90.44313066666666,80.13419733333333,71.92033823159288,63.29643716575849,54.42273570615992,91.74922488888889,64.40594772275205,2401.8861866666666,medium,landscape
leonberger_151,leonberger,dog,train,412,500,206000,0.824,115119,112.4208984375,143.77821844660195,136.99666019417475,132.2608640776699,64.03290228531512,65.00459026744186,66.66816847490284,137.67858090614888,65.41527922518677,2541.424140237324,medium,square
leonberger_163,leonberger,dog,train,333,500,166500,0.666,87812,85.75390625,129.60473873873875,137.50121921921922,122.22944144144144,79.37328611892507,79.77132108836626,73.8387601722346,129.77846646646645,77.95811608700188,617.3666960293626,medium,portrait
basset_hound_118,basset_hound,dog,train,500,332,166000,1.5060240963855422,113044,110.39453125,126.97851204819277,120.68207228915662,119.00978915662651,43.541762002335226,53.38811716571774,64.80639708367929,122.2234578313253,54.715504420843445,647.8092088353415,medium,landscape
scottish_terrier_154,scottish_terrier,dog,train,429,500,214500,0.858,260865,254.7509765625,162.91442424242425,138.9861864801865,91.36625174825174,68.92995326906477,61.20974906240201,48.773500672139875,131.08895415695414,67.1563998363813,10557.728053872055,medium,square
miniature_pinscher_157,miniature_pinscher,dog,train,215,300,64500,0.7166666666666667,11886,11.607421875,78.26767441860466,74.88293023255814,69.74817054263566,55.28143184645956,54.320411885246024,53.282538776915985,74.29959173126615,54.41376722775224,825.5692885443584,small,portrait
wheaten_terrier_105,wheaten_terrier,dog,train,500,333,166500,1.5015015015015014,102675,100.2685546875,161.90997597597598,117.72175975975976,82.82745945945946,76.49307694556889,69.69853760251829,55.37303835721175,120.81973173173174,75.09254001173164,427.79634567901235,medium,landscape
boxer_117,boxer,dog,train,500,333,166500,1.5015015015015014,88845,86.7626953125,173.65848048048048,135.94299099099098,108.08624624624625,24.578291549015418,28.314564092760044,33.46398714228255,139.22923923923923,39.54619022210489,368.3276716716717,medium,landscape
Siamese_136,Siamese,cat,train,500,354,177000,1.4124293785310735,83169,81.2197265625,115.90728813559322,79.99952542372881,52.28122598870056,63.0638774271581,69.10064329461727,71.81662116658794,82.72934651600754,72.90380509643553,510.93512617702453,medium,landscape
Bombay_163,Bombay,cat,train,415,500,207500,0.83,102177,99.7822265625,97.62438554216868,78.60376385542169,62.563065060240966,72.57097593056011,68.72000627166454,63.1857968534298,79.59707148594377,69.7556660077074,499.69660294511385,medium,square
Bengal_144,Bengal,cat,train,300,225,67500,1.3333333333333333,9733,9.5048828125,117.40139259259259,123.82091851851852,126.12340740740741,61.943566989591716,77.0523036657162,80.87336310244885,122.44857283950617,73.83636326656635,497.37214485596706,small,landscape
american_pit_bull_terrier_129,american_pit_bull_terrier,dog,train,214,300,64200,0.7133333333333334,10053,9.8173828125,159.38302180685358,159.83819314641744,158.8827414330218,83.67452571600109,84.72463470020523,84.78292156661104,159.3679854620976,84.39646625970448,622.9487158186223,small,portrait
beagle_15,beagle,dog,train,500,334,167000,1.4970059880239521,203411,198.6435546875,72.483251497006,88.79726946107785,50.97502994011976,46.67513854088428,45.607258480169264,43.086196149714524,70.7518502994012,47.731081449061584,6428.84912441783,medium,landscape
pug_136,pug,dog,train,300,210,63000,1.4285714285714286,12570,12.275390625,129.06914285714285,120.54628571428572,133.7521111111111,48.39013982170031,47.106500247514795,46.95078607439436,127.7891798941799,47.80048354191256,699.517721340388,small,landscape
Ragdoll_127,Ragdoll,cat,train,500,375,187500,1.3333333333333333,91874,89.720703125,124.92149333333333,100.44872,83.10746666666667,62.025407369640455,69.57660503139138,69.44497994994632,102.82589333333334,69.26601670357358,743.6598968888886,medium,landscape
Bombay_104,Bombay,cat,train,167,250,41750,0.668,10937,10.6806640625,125.22141317365269,106.99250299401197,85.32560479041916,80.79643515830554,66.75640526866121,51.694662675998295,105.84650698602795,69.41332113127497,221.8157870924817,small,portrait
Egyptian_Mau_12,Egyptian_Mau,cat,train,354,370,130980,0.9567567567567568,15567,15.2021484375,145.00580241258209,130.5406703313483,133.2054206749122,56.79296849388966,56.284164823446794,55.58345828455184,136.2506311396142,56.57266506690419,179.1095892502672,medium,square
keeshond_150,keeshond,dog,train,375,500,187500,0.75,106464,103.96875,156.23267733333333,157.02797866666666,153.81196266666666,51.04265896866942,50.09785641316703,52.00693591526663,155.6908728888889,51.0734155982701,683.9317143703705,medium,portrait
Maine_Coon_152,Maine_Coon,cat,train,500,375,187500,1.3333333333333333,131438,128.357421875,126.98825066666667,123.29522133333333,131.87354666666667,80.09175774876637,80.64037183505418,82.00415325388659,127.38567288888889,80.99232706305853,2826.611399111112,medium,landscape
scottish_terrier_107,scottish_terrier,dog,train,500,375,187500,1.3333333333333333,111055,108.4521484375,109.72437866666667,83.95778666666666,81.53557866666667,58.564624733828985,42.37044484898777,40.62623977380101,91.739248,49.5435571274302,1049.514802962963,medium,landscape
newfoundland_107,newfoundland,dog,train,333,500,166500,0.666,122892,120.01171875,138.53785585585587,127.09505705705706,118.9130990990991,74.38323063276559,79.11208639268537,82.47759902013253,128.182004004004,79.13802135568008,1578.8861247914583,medium,portrait
scottish_terrier_110,scottish_terrier,dog,train,500,333,166500,1.5015015015015014,114667,111.9794921875,120.05528528528528,121.02683483483483,121.25853453453453,83.2772104382236,80.58964486505378,80.3949434832614,120.78021821821822,81.43288997599353,3318.957669669669,medium,landscape
english_setter_145,english_setter,dog,train,500,375,187500,1.3333333333333333,160427,156.6669921875,172.71490666666668,166.08044266666667,161.056224,51.16979709872405,48.961497345482755,48.41821174098304,166.6171911111111,49.76040653213632,4434.632097185186,medium,landscape
Russian_Blue_166,Russian_Blue,cat,train,333,500,166500,0.666,100039,97.6943359375,155.44916516516517,154.84243843843845,154.95693093093092,51.15408430170887,51.43508077873396,50.46789459939277,155.08284484484486,51.0213161364468,878.9733880547216,medium,portrait
saint_bernard_17,saint_bernard,dog,train,500,375,187500,1.3333333333333333,90112,88.0,148.57668266666667,131.28904,110.60498133333333,52.48573223046944,59.567141209541944,67.29100728616275,130.15690133333334,62.05890674525329,232.53615170370372,medium,landscape
english_cocker_spaniel_154,english_cocker_spaniel,dog,train,500,375,187500,1.3333333333333333,155043,151.4091796875,162.54250666666667,117.41594666666667,87.35473066666667,59.07843871653461,47.92758049777196,44.36833382215282,122.437728,59.49871763677128,2365.8695502222226,medium,landscape
yorkshire_terrier_166,yorkshire_terrier,dog,train,500,375,187500,1.3333333333333333,130321,127.2666015625,84.06107733333333,88.58858666666667,92.59021866666667,78.2899049615785,71.24102254835847,65.65964527718397,88.41329422222222,72.00046469215235,791.8059128888889,medium,landscape
english_setter_152,english_setter,dog,train,500,469,234500,1.0660980810234542,170616,166.6171875,132.29085287846482,117.8972196162047,94.01571428571428,60.63823585555196,57.80510504849992,59.82930912749702,114.73459559346126,61.49652687002136,3809.5440966595593,medium,square
Bombay_122,Bombay,cat,train,500,375,187500,1.3333333333333333,135923,132.7373046875,177.57876266666668,98.38380266666667,97.30758933333334,75.17222614176602,43.94035711635999,43.77596621589904,124.42338488888889,67.66775249303086,798.6270103703704,medium,landscape
Persian_162,Persian,cat,train,258,500,129000,0.516,84284,82.30859375,105.87875968992248,93.91827131782945,71.05179069767442,65.24768918665396,61.784941175673644,56.950649177642475,90.28294056847545,63.098596580044045,423.64962446167095,medium,portrait
Sphynx_115,Sphynx,cat,train,332,500,166000,0.664,103630,101.201171875,92.9767048192771,94.94840361445783,99.03352409638555,86.05700432550972,83.94818256451948,86.5670226603618,95.65287751004016,85.5687671149664,1764.34432128514,medium,portrait
Maine_Coon_138,Maine_Coon,cat,train,334,500,167000,0.668,87724,85.66796875,124.97304790419162,97.7805748502994,71.12291017964071,47.47064732460318,49.32605810616193,46.42514915351444,97.95884431137725,52.57307034376982,581.5459627411843,medium,portrait
pug_158,pug,dog,train,300,225,67500,1.3333333333333333,13028,12.72265625,98.28524444444444,89.81894814814815,91.68918518518518,55.740131417334396,51.00359150249082,62.795097839476746,93.26445925925925,56.83635640545882,1055.7960098765434,small,landscape
Sphynx_172,Sphynx,cat,train,500,340,170000,1.4705882352941178,52430,51.201171875,58.42232352941176,39.88219411764706,39.75625294117647,58.27567963528895,63.041684328306076,59.980908573090346,46.0202568627451,61.09758044896978,1395.9267790849676,medium,landscape
chihuahua_167,chihuahua,dog,train,300,240,72000,1.25,9239,9.0224609375,118.56827777777778,118.56827777777778,118.16827777777777,42.07385641583807,42.07385641583807,42.506672212595596,118.43494444444444,42.219042451866066,265.50402777777776,small,landscape
havanese_12,havanese,dog,train,357,500,178500,0.714,58476,57.10546875,109.76463865546218,107.402918767507,88.9204649859944,60.13108966227652,57.33227124346741,57.34074493694515,102.02934080298786,59.02330358433046,1932.407261749144,medium,portrait
samoyed_119,samoyed,dog,train,500,375,187500,1.3333333333333333,95641,93.3994140625,118.98308266666666,117.376304,106.21075733333333,43.87649261814815,46.888289490008425,50.568446789275214,114.190048,47.53111470256938,258.38478933333334,medium,landscape
chihuahua_161,chihuahua,dog,train,199,300,59700,0.6633333333333333,6044,5.90234375,179.78628140703518,174.35502512562815,157.92095477386934,44.981425566238855,45.54095957526746,45.675227770851784,170.6874204355109,46.342051880764764,58.6860636515913,small,portrait
basset_hound_128,basset_hound,dog,train,333,500,166500,0.666,145079,141.6787109375,137.44043243243243,111.35375375375375,85.26314714714715,50.773663115038325,56.61852687070162,63.156122035601186,111.35244444444444,60.91948991400083,558.1154848181516,medium,portrait
english_setter_163,english_setter,dog,train,375,500,187500,0.75,113361,110.7041015625,132.80411733333332,129.05218666666667,126.12196266666666,34.75198063392928,31.197233924692256,30.886573476316084,129.32608888888888,32.441671313175256,1731.2404231111113,medium,portrait
Maine_Coon_160,Maine_Coon,cat,train,500,333,166500,1.5015015015015014,94353,92.1416015625,67.83097297297297,65.47482882882883,42.24758558558558,42.22004818688907,36.53678877487305,31.467318169637238,58.5177957957958,38.76216726703475,1225.89989322656,medium,landscape
havanese_123,havanese,dog,train,361,500,180500,0.722,69430,67.802734375,118.74348476454294,100.10494182825485,99.0328808864266,60.84197623771206,76.22466574970178,77.60956847125173,105.96043582640813,72.52786826919291,260.6076823638042,medium,portrait
american_bulldog_147,american_bulldog,dog,train,500,333,166500,1.5015015015015014,105953,103.4697265625,148.18085885885887,145.20187387387386,143.41886486486487,68.17821967770189,70.2196778891419,73.88696508371068,145.60053253253253,70.8282737731365,1460.8632112112116,medium,landscape
Egyptian_Mau_162,Egyptian_Mau,cat,train,3264,2448,7990272,1.3333333333333333,968009,945.3212890625,112.12413670022748,106.07933672345573,117.41184542904172,32.780796995184076,42.78993196335182,38.31944129004183,111.87177295090831,38.46317250665362,88.63993799793879,large,landscape
american_pit_bull_terrier_162,american_pit_bull_terrier,dog,train,300,225,67500,1.3333333333333333,11643,11.3701171875,130.60936296296296,135.56287407407407,106.19900740740741,39.96347363440336,34.09532913865338,45.46968216352314,124.12374814814815,42.11601366919101,247.85957860082306,small,landscape
havanese_156,havanese,dog,train,500,375,187500,1.3333333333333333,158137,154.4306640625,116.09153066666667,110.94098133333334,104.23049066666667,73.32423319842336,69.99912802883586,74.13542073385358,110.42100088888888,72.6707859935354,3601.895095703704,medium,landscape
wheaten_terrier_120,wheaten_terrier,dog,train,432,348,150336,1.2413793103448276,82710,80.771484375,77.39007290336313,70.6428533418476,57.755720519369945,76.63652760360951,69.85378809612062,63.59295964192832,68.59621558819356,70.70080286306796,595.8998687384703,medium,landscape
Egyptian_Mau_120,Egyptian_Mau,cat,train,1024,768,786432,1.3333333333333333,181732,177.47265625,209.3026580810547,205.12507120768228,203.9482510884603,73.55706628155137,79.6660200062892,80.78735508691854,206.12532679239908,78.10196132739225,589.7078959147135,large,landscape
saint_bernard_153,saint_bernard,dog,train,500,335,167500,1.492537313432836,113186,110.533203125,144.80271641791046,143.80432835820895,140.52112835820895,50.19782654295012,51.82198299528554,52.952320667190946,143.04272437810945,51.702108384895055,804.0721976782754,medium,landscape
wheaten_terrier_133,wheaten_terrier,dog,train,500,375,187500,1.3333333333333333,112773,110.1298828125,116.41603733333334,101.813376,95.16594133333334,41.27975110879394,41.74359982259642,38.74139332557976,104.46511822222222,41.568306956882175,785.9487845925926,medium,landscape
Sphynx_1,Sphynx,cat,train,183,275,50325,0.6654545454545454,15858,15.486328125,88.37681073025335,71.28393442622951,65.46310978638847,59.238221160511976,64.7132326583419,59.69188327759936,75.04128498095712,62.03167370206884,517.1560147927361,small,portrait
english_setter_171,english_setter,dog,train,500,375,187500,1.3333333333333333,96952,94.6796875,80.46573866666667,76.46879466666667,71.28089066666666,71.49558035403516,68.71764250583743,67.60860565860229,76.071808,69.39518012761744,1063.396758518518,medium,landscape
leonberger_143,leonberger,dog,train,500,375,187500,1.3333333333333333,136202,133.009765625,148.487792,120.448064,97.75762666666667,53.93297979558674,60.90359206690872,66.10649099118899,122.2311608888889,63.97818893080415,1071.1305517037033,medium,landscape
Persian_176,Persian,cat,train,500,369,184500,1.3550135501355014,109774,107.201171875,105.37422764227642,96.53425474254743,81.85805962059621,60.651753659412066,59.14539526067791,60.50872744349747,94.58884733514002,60.8832245464514,484.51361878952133,medium,landscape
boxer_13,boxer,dog,train,333,500,166500,0.666,174143,170.0615234375,100.49496096096097,105.920006006006,104.10339339339339,62.16102275045655,42.5133856722939,60.587202738134714,103.50612012012012,55.849322604817715,2506.7962629295967,medium,portrait
english_cocker_spaniel_147,english_cocker_spaniel,dog,train,500,335,167500,1.492537313432836,111381,108.7705078125,136.39352835820895,102.88426268656717,88.34076417910448,71.6852336918917,66.458405185497,64.03785726706126,109.20618507462686,70.40554816978657,695.8909346600332,medium,landscape
Russian_Blue_146,Russian_Blue,cat,train,293,500,146500,0.586,74742,72.990234375,121.98129010238908,109.22353583617748,94.54764505119454,59.840485440227276,65.03322824341039,68.24645863057104,108.58415699658703,65.4336794967276,503.5656458096322,medium,portrait
boxer_158,boxer,dog,train,333,500,166500,0.666,93902,91.701171875,83.53240840840841,75.93545345345345,55.641663663663664,65.03072353702207,66.26543355017832,56.057449916712926,71.70317517517518,63.713827564754695,1414.4882122122124,medium,portrait
Siamese_165,Siamese,cat,train,500,375,187500,1.3333333333333333,167199,163.2802734375,159.203232,148.45922666666667,147.3228,63.616856786699294,61.64954558525883,62.48128976602793,151.66175288888888,62.81623755759194,2110.663114666667,medium,landscape
shiba_inu_13,shiba_inu,dog,train,500,281,140500,1.7793594306049823,110927,108.3271484375,119.26988612099645,117.28248398576513,104.46640569395018,60.47318650472867,65.36666391090279,70.63390979592532,113.67292526690392,65.94965538836244,5120.498971925662,medium,landscape
basset_hound_147,basset_hound,dog,train,500,333,166500,1.5015015015015014,168175,164.2333984375,92.10066066066067,83.94864264264264,73.92054654654655,57.150705723803206,54.12134923949322,53.02396919106833,83.32328328328329,55.295297579135934,3556.7073086419755,medium,landscape
Sphynx_139,Sphynx,cat,train,500,444,222000,1.1261261261261262,71645,69.9658203125,59.91231981981982,55.86466216216216,52.14495945945946,44.43921824798398,41.03462352469904,38.689050879107484,55.97398048048048,41.57607875312565,204.56914014014018,medium,square
wheaten_terrier_116,wheaten_terrier,dog,train,500,375,187500,1.3333333333333333,144169,140.7900390625,128.86838933333334,98.953136,95.40417066666667,36.13488281378163,47.102399950520756,54.655803236302326,107.74189866666667,48.94695480405927,880.910381037037,medium,landscape
english_setter_160,english_setter,dog,train,375,500,187500,0.75,101868,99.48046875,149.342896,131.24322133333334,103.547424,45.41241399661592,51.78866440367298,64.9634968396198,128.04451377777778,57.817440420221054,434.3114832592592,medium,portrait
staffordshire_bull_terrier_139,staffordshire_bull_terrier,dog,train,500,375,187500,1.3333333333333333,111004,108.40234375,112.15589866666667,104.73635733333333,103.66186133333333,51.6331032795084,53.71406322876722,55.38646268637177,106.85137244444445,53.73274129186615,721.7585777777779,medium,landscape
chihuahua_156,chihuahua,dog,train,300,225,67500,1.3333333333333333,12113,11.8291015625,162.74714074074075,162.74714074074075,162.74714074074075,70.85274705964945,70.85274705964945,70.85274705964945,162.74714074074075,70.85274705964979,477.431762962963,small,landscape
keeshond_126,keeshond,dog,train,500,333,166500,1.5015015015015014,82194,80.267578125,87.89172372372373,83.93966966966967,77.70431831831831,50.37352741506057,45.578168670432056,43.891876316436985,83.17857057057057,46.88325590360483,510.96017617617605,medium,landscape
leonberger_109,leonberger,dog,train,500,334,167000,1.4970059880239521,112001,109.3759765625,133.32953892215568,133.0446526946108,134.256,54.904159691270436,54.95622111890144,56.52986119313258,133.54339720558883,55.470954807551216,812.3780904856952,medium,landscape
boxer_127,boxer,dog,train,500,333,166500,1.5015015015015014,139618,136.345703125,128.5903003003003,125.69879279279279,116.6652912912913,46.6022517683366,50.73716119837143,56.46575661212678,123.65146146146147,51.677852556110324,2500.7813747080413,medium,landscape
keeshond_161,keeshond,dog,train,391,500,195500,0.782,123588,120.69140625,150.54962659846547,141.61540153452685,134.95249616368287,60.040430347650556,57.91977136714625,53.7572746915254,142.37250809889173,57.65383140849731,1160.425941460642,medium,portrait
Siamese_169,Siamese,cat,train,500,375,187500,1.3333333333333333,107075,104.5654296875,116.241888,105.435872,95.95868266666666,52.293123851952,52.10467556371087,51.54539637585748,105.87881422222222,52.63837133801136,1527.851444148148,medium,landscape
Persian_137,Persian,cat,train,500,375,187500,1.3333333333333333,96322,94.064453125,165.81383466666668,170.5472,168.451568,65.16526296374433,70.9071612849718,64.96108838123526,168.27086755555555,67.09578072916534,390.23529007407404,medium,landscape
yorkshire_terrier_139,yorkshire_terrier,dog,train,300,200,60000,1.5,10382,10.138671875,116.15658333333333,110.52671666666667,107.58076666666666,58.955023520700585,51.48901973126326,50.72813069109381,111.42135555555555,53.96952868204863,361.3356259259259,small,landscape
yorkshire_terrier_133,yorkshire_terrier,dog,train,300,225,67500,1.3333333333333333,10824,10.5703125,101.01235555555556,108.31813333333334,112.38188148148149,58.47348290375549,53.6229658379353,52.39338511273314,107.23745679012346,55.093926841047114,301.8792987654321,small,landscape
Bengal_111,Bengal,cat,train,500,433,216500,1.1547344110854503,179224,175.0234375,157.71214318706697,115.62906697459584,77.88684526558892,71.31319075322442,72.11721714786657,77.03361294883804,117.07601847575057,80.43593994727807,918.002492173467,medium,square
english_cocker_spaniel_102,english_cocker_spaniel,dog,train,500,375,187500,1.3333333333333333,241519,235.8583984375,132.96741866666667,131.36826133333332,99.642496,69.77193552178973,69.00552878035786,73.02542548243257,121.32605866666667,72.27065504654709,21061.90381511111,medium,landscape
beagle_105,beagle,dog,train,500,395,197500,1.2658227848101267,109219,106.6591796875,148.66031898734178,137.92702784810126,127.4132506329114,66.74707305278302,66.01136965073887,65.3172801965129,138.00019915611816,66.59516189743809,506.2834486638537,medium,landscape
german_shorthaired_171,german_shorthaired,dog,train,478,500,239000,0.956,211784,206.8203125,91.25942677824268,118.57428033472803,63.248,40.62819556850429,35.57071378373644,48.63956017473321,91.02723570432357,47.652604983391626,1595.5749381682936,medium,square
Egyptian_Mau_156,Egyptian_Mau,cat,train,400,265,106000,1.509433962264151,251883,245.9794921875,144.6389811320755,144.06938679245283,149.21472641509433,47.13627819398489,48.85476383756507,50.37245425114356,145.9743647798742,48.86004827748593,7924.773125786162,medium,landscape
staffordshire_bull_terrier_105,staffordshire_bull_terrier,dog,train,500,429,214500,1.1655011655011656,196353,191.7509765625,124.46929603729603,124.2448717948718,110.33977622377623,51.15106375238828,48.71804436408213,54.48047790597802,119.68464801864802,51.926283546776446,1741.5790852110854,medium,square
american_pit_bull_terrier_124,american_pit_bull_terrier,dog,train,225,300,67500,0.75,12023,11.7412109375,145.17536296296296,142.62613333333334,146.7795851851852,57.62375606159447,55.747349792620724,54.63421511977488,144.86036049382716,56.0414613010665,405.26989300411526,small,portrait
basset_hound_14,basset_hound,dog,train,500,333,166500,1.5015015015015014,87806,85.748046875,141.55451651651651,136.74534534534536,134.49172972972974,55.372892087183615,58.73867011793083,78.55603266420255,137.5971971971972,65.09856314140295,674.4113566900234,medium,landscape
British_Shorthair_177,British_Shorthair,cat,train,500,333,166500,1.5015015015015014,132706,129.595703125,99.79296096096095,103.12188588588589,78.9467987987988,54.75671264129008,52.41100751173222,48.40249247446188,93.95388188188188,53.013747430857265,981.6558465131799,medium,landscape
samoyed_156,samoyed,dog,train,500,333,166500,1.5015015015015014,54741,53.4580078125,142.600006006006,143.61754954954955,143.1513993993994,19.706502303376364,23.94991499671203,31.912596807196767,143.12298498498498,25.69615668319023,54.52974441107774,medium,landscape
keeshond_15,keeshond,dog,train,375,500,187500,0.75,220042,214.884765625,114.45258666666666,120.26876266666666,80.473312,58.71380600826082,59.00452851515321,57.12398741699778,105.0648871111111,60.87152492747447,6250.6845108148145,medium,portrait
shiba_inu_170,shiba_inu,dog,train,500,422,211000,1.1848341232227488,205385,200.5712890625,129.723336492891,95.20228909952607,62.750924170616116,60.15968464308773,48.96671994384082,45.61593171945608,95.89218325434439,58.71145964828986,5600.760943654555,medium,square
Siamese_14,Siamese,cat,train,500,333,166500,1.5015015015015014,98396,96.08984375,152.31351951951953,145.7926006006006,141.46706306306305,68.77736834309226,74.381679510144,78.58292161667795,146.5243943943944,74.15718060271409,910.4268908908907,medium,landscape
great_pyrenees_112,great_pyrenees,dog,train,500,375,187500,1.3333333333333333,141236,137.92578125,125.13887466666667,115.690464,81.402624,56.066986166789675,49.606668753273176,49.4325133009462,107.41065422222222,55.097382212454775,1815.9920237037036,medium,landscape
saint_bernard_135,saint_bernard,dog,train,500,321,160500,1.557632398753894,139006,135.748046875,67.80666043613707,73.98616822429906,48.94720249221184,58.26820817553375,58.78125240437803,53.31239308112844,63.58001038421599,57.82993092597742,10511.66543025268,medium,landscape
beagle_101,beagle,dog,train,500,334,167000,1.4970059880239521,89610,87.509765625,147.67654491017964,144.68469461077845,142.48913173652696,55.091775738766,55.31223182712121,56.120020991910295,144.95012375249502,55.55046896453977,441.73718296739844,medium,landscape
leonberger_14,leonberger,dog,train,500,427,213500,1.17096018735363,154157,150.5439453125,125.3219344262295,88.25090398126464,50.5904074941452,55.21277248801174,43.078070926321196,40.36909360831063,88.05441530054645,55.75629300747363,2843.4201831902164,medium,square
Birman_128,Birman,cat,train,500,375,187500,1.3333333333333333,122245,119.3798828125,115.636128,113.523472,117.83560533333333,73.26125868311381,71.48055219707194,72.63662116586421,115.66506844444444,72.4846158479913,2583.830750814815,medium,landscape
Russian_Blue_155,Russian_Blue,cat,train,334,500,167000,0.668,76313,74.5244140625,126.92080239520958,113.18693413173652,101.39741916167665,50.66263942125627,54.34991642046888,55.12741945144099,113.83505189620759,54.424260687716206,2459.6868157019294,medium,portrait
Persian_164,Persian,cat,train,427,500,213500,0.854,160159,156.4052734375,180.24112412177985,148.88295550351287,110.04364871194379,61.90801436997455,53.546021361353304,43.899376331913516,146.38924277907884,60.82791182475191,886.8256830601093,medium,square
american_pit_bull_terrier_115,american_pit_bull_terrier,dog,train,191,300,57300,0.6366666666666667,11110,10.849609375,103.78666666666666,92.2034554973822,76.20380453752182,52.61367386307963,51.379122975804535,50.85397394652359,90.73130890052356,52.84504892074833,414.56659298041495,small,portrait
english_setter_151,english_setter,dog,train,334,500,167000,0.668,95513,93.2744140625,117.46394011976048,101.64241916167664,93.37325748502994,65.20919550742865,67.32819709429505,73.68608523929129,104.15987225548902,69.55729367605224,1131.470150365935,medium,portrait
shiba_inu_109,shiba_inu,dog,train,375,500,187500,0.75,110067,107.4873046875,135.61009066666668,132.375936,126.52666133333334,50.7378633374002,52.20460214825268,55.78447132646608,131.50422933333334,53.08468911613955,1018.1891282962964,medium,portrait
japanese_chin_156,japanese_chin,dog,train,375,500,187500,0.75,121416,118.5703125,145.08881066666666,135.149616,129.682528,74.69141934207695,85.19697127080168,91.21726597265345,136.64031822222222,84.22179391554225,2344.8127324444445,medium,portrait
keeshond_14,keeshond,dog,train,500,375,187500,1.3333333333333333,119002,116.212890625,113.23774933333333,100.11786666666667,75.200496,61.83002332675965,54.80251318551828,54.02456605428759,96.18537066666667,59.136942997159345,778.9006459259259,medium,landscape
beagle_172,beagle,dog,train,500,375,187500,1.3333333333333333,166620,162.71484375,140.62088533333332,117.52603733333333,99.26509333333334,40.070830422343334,41.43165024540081,42.31406729277913,119.13733866666666,44.61606058960252,1482.547936,medium,landscape
leonberger_145,leonberger,dog,train,500,333,166500,1.5015015015015014,178770,174.580078125,144.75734534534536,139.13875075075075,113.9846006006006,42.95471085672245,39.47683036436052,47.460122822785564,132.6268988988989,45.4352205897895,8387.739494160829,medium,landscape
beagle_156,beagle,dog,train,500,334,167000,1.4970059880239521,102618,100.212890625,106.143,103.751125748503,102.642,56.38133041409474,56.368744699283525,57.843449813260946,104.17870858283433,56.88748317411429,1880.6717977378569,medium,landscape
Bengal_116,Bengal,cat,train,500,230,115000,2.1739130434782608,103216,100.796875,118.9759652173913,109.7674695652174,102.13811304347826,62.03759726571358,63.121005592339365,66.05821012400651,110.29384927536232,64.13211414102588,2619.424720772947,medium,landscape
japanese_chin_129,japanese_chin,dog,train,500,375,187500,1.3333333333333333,49016,47.8671875,83.51144533333333,78.33467733333333,79.451664,86.12865856576101,85.94071601055286,87.75871542455099,80.43259555555555,86.64176712428392,25.795612444444444,medium,landscape
Egyptian_Mau_104,Egyptian_Mau,cat,train,191,188,35908,1.0159574468085106,18024,17.6015625,125.7912721399131,133.5642196724964,132.0929876350674,69.3975516781461,68.17634368609603,68.28296361492302,130.4828264824923,68.7039431727187,1033.826216380132,small,square
boxer_10,boxer,dog,train,500,375,187500,1.3333333333333333,112162,109.533203125,141.563504,144.795616,154.17311466666666,50.78982023242479,59.78025607601154,65.91805312137029,146.8440782222222,59.39772728498488,245.04630162962957,medium,landscape
german_shorthaired_129,german_shorthaired,dog,train,332,500,166000,0.664,199397,194.7236328125,147.6627891566265,134.27936144578314,108.90180120481928,69.53412523344275,59.05630552483407,62.78007205601404,130.2813172690763,65.92713874912462,11285.284489959839,medium,portrait
japanese_chin_142,japanese_chin,dog,train,500,410,205000,1.2195121951219512,133608,130.4765625,163.33836097560976,171.54180975609756,129.5592487804878,78.77371747929924,70.41104887134242,72.4356471454959,154.81313983739838,76.1582216009931,880.286074796748,medium,landscape
miniature_pinscher_159,miniature_pinscher,dog,train,300,225,67500,1.3333333333333333,14104,13.7734375,97.92748148148148,87.38537777777778,92.52611851851852,59.74298632591832,53.35028260786134,52.09105119038624,92.61299259259259,55.33092558869026,2298.993313580247,small,landscape
wheaten_terrier_170,wheaten_terrier,dog,train,500,330,165000,1.5151515151515151,122599,119.7255859375,92.77526666666667,97.04019393939394,100.20360606060606,35.6032653986975,33.79151278002227,34.94860129462903,96.67302222222222,34.92208427888181,2813.145334680135,medium,landscape
boxer_115,boxer,dog,train,500,375,187500,1.3333333333333333,116086,113.365234375,59.438784,55.834389333333334,56.56725866666667,56.94572350874607,59.13633222568539,61.76661004354922,57.280144,59.336030285197964,2384.5725463703698,medium,landscape
Abyssinian_122,Abyssinian,cat,train,300,278,83400,1.079136690647482,15072,14.71875,179.96936450839328,175.46703836930456,174.23925659472422,48.387879589857675,61.31417827790776,69.84275005108763,176.55855315747402,60.54482983417538,256.33993871569413,small,square
german_shorthaired_13,german_shorthaired,dog,train,500,375,187500,1.3333333333333333,128197,125.1923828125,181.79293333333334,158.120896,104.573056,76.27783348214822,80.48025677657823,58.35402721452935,148.16229511111112,79.22707329545612,2327.18495762963,medium,landscape
scottish_terrier_128,scottish_terrier,dog,train,500,375,187500,1.3333333333333333,101005,98.6376953125,70.97946666666667,64.23454933333333,62.39066666666667,65.7658114604331,62.00193472204665,58.20192820021524,65.86822755555555,62.176451630470346,485.142349037037,medium,landscape
