image_name,breed,species,class_id,species_id,breed_id,split,image_path,bbox_path,trimap_path,has_bbox,has_trimap
samoyed_182,samoyed,dog,30,2,30,val,images/dog/samoyed_182.jpg,annotations/xmls/samoyed_182.xml,annotations/trimaps/samoyed_182.png,True,True
Egyptian_Mau_180,Egyptian_Mau,cat,12,1,12,val,images/cat/Egyptian_Mau_180.jpg,annotations/xmls/Egyptian_Mau_180.xml,annotations/trimaps/Egyptian_Mau_180.png,True,True
scottish_terrier_173,scottish_terrier,dog,31,2,31,val,images/dog/scottish_terrier_173.jpg,annotations/xmls/scottish_terrier_173.xml,annotations/trimaps/scottish_terrier_173.png,True,True
pomeranian_172,pomeranian,dog,25,2,25,val,images/dog/pomeranian_172.jpg,annotations/xmls/pomeranian_172.xml,annotations/trimaps/pomeranian_172.png,True,True
great_pyrenees_177,great_pyrenees,dog,16,2,16,val,images/dog/great_pyrenees_177.jpg,annotations/xmls/great_pyrenees_177.xml,annotations/trimaps/great_pyrenees_177.png,True,True
leonberger_183,leonberger,dog,20,2,20,val,images/dog/leonberger_183.jpg,annotations/xmls/leonberger_183.xml,annotations/trimaps/leonberger_183.png,True,True
Persian_191,Persian,cat,24,1,24,val,images/cat/Persian_191.jpg,annotations/xmls/Persian_191.xml,annotations/trimaps/Persian_191.png,True,True
basset_hound_175,basset_hound,dog,4,2,4,val,images/dog/basset_hound_175.jpg,annotations/xmls/basset_hound_175.xml,annotations/trimaps/basset_hound_175.png,True,True
Bombay_183,Bombay,cat,8,1,8,val,images/cat/Bombay_183.jpg,annotations/xmls/Bombay_183.xml,annotations/trimaps/Bombay_183.png,True,True
shiba_inu_183,shiba_inu,dog,32,2,32,val,images/dog/shiba_inu_183.jpg,annotations/xmls/shiba_inu_183.xml,annotations/trimaps/shiba_inu_183.png,True,True
Siamese_200,Siamese,cat,33,1,33,val,images/cat/Siamese_200.jpg,annotations/xmls/Siamese_200.xml,annotations/trimaps/Siamese_200.png,True,True
Bombay_194,Bombay,cat,8,1,8,val,images/cat/Bombay_194.jpg,annotations/xmls/Bombay_194.xml,annotations/trimaps/Bombay_194.png,True,True
British_Shorthair_187,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_187.jpg,annotations/xmls/British_Shorthair_187.xml,annotations/trimaps/British_Shorthair_187.png,True,True
yorkshire_terrier_190,yorkshire_terrier,dog,37,2,37,val,images/dog/yorkshire_terrier_190.jpg,annotations/xmls/yorkshire_terrier_190.xml,annotations/trimaps/yorkshire_terrier_190.png,True,True
Egyptian_Mau_197,Egyptian_Mau,cat,12,1,12,val,images/cat/Egyptian_Mau_197.jpg,annotations/xmls/Egyptian_Mau_197.xml,annotations/trimaps/Egyptian_Mau_197.png,True,True
english_cocker_spaniel_173,english_cocker_spaniel,dog,13,2,13,val,images/dog/english_cocker_spaniel_173.jpg,annotations/xmls/english_cocker_spaniel_173.xml,annotations/trimaps/english_cocker_spaniel_173.png,True,True
keeshond_172,keeshond,dog,19,2,19,val,images/dog/keeshond_172.jpg,annotations/xmls/keeshond_172.xml,annotations/trimaps/keeshond_172.png,True,True
pomeranian_180,pomeranian,dog,25,2,25,val,images/dog/pomeranian_180.jpg,annotations/xmls/pomeranian_180.xml,annotations/trimaps/pomeranian_180.png,True,True
British_Shorthair_197,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_197.jpg,annotations/xmls/British_Shorthair_197.xml,annotations/trimaps/British_Shorthair_197.png,True,True
great_pyrenees_181,great_pyrenees,dog,16,2,16,val,images/dog/great_pyrenees_181.jpg,annotations/xmls/great_pyrenees_181.xml,annotations/trimaps/great_pyrenees_181.png,True,True
keeshond_178,keeshond,dog,19,2,19,val,images/dog/keeshond_178.jpg,annotations/xmls/keeshond_178.xml,annotations/trimaps/keeshond_178.png,True,True
British_Shorthair_207,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_207.jpg,annotations/xmls/British_Shorthair_207.xml,annotations/trimaps/British_Shorthair_207.png,True,True
pomeranian_173,pomeranian,dog,25,2,25,val,images/dog/pomeranian_173.jpg,annotations/xmls/pomeranian_173.xml,annotations/trimaps/pomeranian_173.png,True,True
english_setter_183,english_setter,dog,14,2,14,val,images/dog/english_setter_183.jpg,annotations/xmls/english_setter_183.xml,annotations/trimaps/english_setter_183.png,True,True
german_shorthaired_173,german_shorthaired,dog,15,2,15,val,images/dog/german_shorthaired_173.jpg,annotations/xmls/german_shorthaired_173.xml,annotations/trimaps/german_shorthaired_173.png,True,True
Maine_Coon_196,Maine_Coon,cat,21,1,21,val,images/cat/Maine_Coon_196.jpg,annotations/xmls/Maine_Coon_196.xml,annotations/trimaps/Maine_Coon_196.png,True,True
havanese_187,havanese,dog,17,2,17,val,images/dog/havanese_187.jpg,annotations/xmls/havanese_187.xml,annotations/trimaps/havanese_187.png,True,True
Maine_Coon_213,Maine_Coon,cat,21,1,21,val,images/cat/Maine_Coon_213.jpg,annotations/xmls/Maine_Coon_213.xml,annotations/trimaps/Maine_Coon_213.png,True,True
Siamese_204,Siamese,cat,33,1,33,val,images/cat/Siamese_204.jpg,annotations/xmls/Siamese_204.xml,annotations/trimaps/Siamese_204.png,True,True
Abyssinian_195,Abyssinian,cat,1,1,1,val,images/cat/Abyssinian_195.jpg,annotations/xmls/Abyssinian_195.xml,annotations/trimaps/Abyssinian_195.png,True,True
american_bulldog_199,american_bulldog,dog,2,2,2,val,images/dog/american_bulldog_199.jpg,annotations/xmls/american_bulldog_199.xml,annotations/trimaps/american_bulldog_199.png,True,True
pomeranian_177,pomeranian,dog,25,2,25,val,images/dog/pomeranian_177.jpg,annotations/xmls/pomeranian_177.xml,annotations/trimaps/pomeranian_177.png,True,True
pomeranian_190,pomeranian,dog,25,2,25,val,images/dog/pomeranian_190.jpg,annotations/xmls/pomeranian_190.xml,annotations/trimaps/pomeranian_190.png,True,True
beagle_192,beagle,dog,5,2,5,val,images/dog/beagle_192.jpg,annotations/xmls/beagle_192.xml,annotations/trimaps/beagle_192.png,True,True
american_bulldog_198,american_bulldog,dog,2,2,2,val,images/dog/american_bulldog_198.jpg,annotations/xmls/american_bulldog_198.xml,annotations/trimaps/american_bulldog_198.png,True,True
yorkshire_terrier_183,yorkshire_terrier,dog,37,2,37,val,images/dog/yorkshire_terrier_183.jpg,annotations/xmls/yorkshire_terrier_183.xml,annotations/trimaps/yorkshire_terrier_183.png,True,True
Persian_195,Persian,cat,24,1,24,val,images/cat/Persian_195.jpg,annotations/xmls/Persian_195.xml,annotations/trimaps/Persian_195.png,True,True
wheaten_terrier_177,wheaten_terrier,dog,36,2,36,val,images/dog/wheaten_terrier_177.jpg,annotations/xmls/wheaten_terrier_177.xml,annotations/trimaps/wheaten_terrier_177.png,True,True
wheaten_terrier_181,wheaten_terrier,dog,36,2,36,val,images/dog/wheaten_terrier_181.jpg,annotations/xmls/wheaten_terrier_181.xml,annotations/trimaps/wheaten_terrier_181.png,True,True
Siamese_191,Siamese,cat,33,1,33,val,images/cat/Siamese_191.jpg,annotations/xmls/Siamese_191.xml,annotations/trimaps/Siamese_191.png,True,True
pomeranian_188,pomeranian,dog,25,2,25,val,images/dog/pomeranian_188.jpg,annotations/xmls/pomeranian_188.xml,annotations/trimaps/pomeranian_188.png,True,True
beagle_193,beagle,dog,5,2,5,val,images/dog/beagle_193.jpg,annotations/xmls/beagle_193.xml,annotations/trimaps/beagle_193.png,True,True
havanese_190,havanese,dog,17,2,17,val,images/dog/havanese_190.jpg,annotations/xmls/havanese_190.xml,annotations/trimaps/havanese_190.png,True,True
Abyssinian_196,Abyssinian,cat,1,1,1,val,images/cat/Abyssinian_196.jpg,annotations/xmls/Abyssinian_196.xml,annotations/trimaps/Abyssinian_196.png,True,True
Russian_Blue_193,Russian_Blue,cat,28,1,28,val,images/cat/Russian_Blue_193.jpg,annotations/xmls/Russian_Blue_193.xml,annotations/trimaps/Russian_Blue_193.png,True,True
British_Shorthair_203,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_203.jpg,annotations/xmls/British_Shorthair_203.xml,annotations/trimaps/British_Shorthair_203.png,True,True
boxer_188,boxer,dog,9,2,9,val,images/dog/boxer_188.jpg,annotations/xmls/boxer_188.xml,annotations/trimaps/boxer_188.png,True,True
english_setter_173,english_setter,dog,14,2,14,val,images/dog/english_setter_173.jpg,annotations/xmls/english_setter_173.xml,annotations/trimaps/english_setter_173.png,True,True
german_shorthaired_184,german_shorthaired,dog,15,2,15,val,images/dog/german_shorthaired_184.jpg,annotations/xmls/german_shorthaired_184.xml,annotations/trimaps/german_shorthaired_184.png,True,True
scottish_terrier_179,scottish_terrier,dog,31,2,31,val,images/dog/scottish_terrier_179.jpg,annotations/xmls/scottish_terrier_179.xml,annotations/trimaps/scottish_terrier_179.png,True,True
Persian_196,Persian,cat,24,1,24,val,images/cat/Persian_196.jpg,annotations/xmls/Persian_196.xml,annotations/trimaps/Persian_196.png,True,True
leonberger_187,leonberger,dog,20,2,20,val,images/dog/leonberger_187.jpg,annotations/xmls/leonberger_187.xml,annotations/trimaps/leonberger_187.png,True,True
newfoundland_186,newfoundland,dog,23,2,23,val,images/dog/newfoundland_186.jpg,annotations/xmls/newfoundland_186.xml,annotations/trimaps/newfoundland_186.png,True,True
Bengal_185,Bengal,cat,6,1,6,val,images/cat/Bengal_185.jpg,annotations/xmls/Bengal_185.xml,annotations/trimaps/Bengal_185.png,True,True
english_cocker_spaniel_177,english_cocker_spaniel,dog,13,2,13,val,images/dog/english_cocker_spaniel_177.jpg,annotations/xmls/english_cocker_spaniel_177.xml,annotations/trimaps/english_cocker_spaniel_177.png,True,True
Birman_183,Birman,cat,7,1,7,val,images/cat/Birman_183.jpg,annotations/xmls/Birman_183.xml,annotations/trimaps/Birman_183.png,True,True
samoyed_190,samoyed,dog,30,2,30,val,images/dog/samoyed_190.jpg,annotations/xmls/samoyed_190.xml,annotations/trimaps/samoyed_190.png,True,True
Bombay_184,Bombay,cat,8,1,8,val,images/cat/Bombay_184.jpg,annotations/xmls/Bombay_184.xml,annotations/trimaps/Bombay_184.png,True,True
Ragdoll_193,Ragdoll,cat,27,1,27,val,images/cat/Ragdoll_193.jpg,annotations/xmls/Ragdoll_193.xml,annotations/trimaps/Ragdoll_193.png,True,True
Abyssinian_197,Abyssinian,cat,1,1,1,val,images/cat/Abyssinian_197.jpg,annotations/xmls/Abyssinian_197.xml,annotations/trimaps/Abyssinian_197.png,True,True
staffordshire_bull_terrier_179,staffordshire_bull_terrier,dog,35,2,35,val,images/dog/staffordshire_bull_terrier_179.jpg,annotations/xmls/staffordshire_bull_terrier_179.xml,annotations/trimaps/staffordshire_bull_terrier_179.png,True,True
wheaten_terrier_174,wheaten_terrier,dog,36,2,36,val,images/dog/wheaten_terrier_174.jpg,annotations/xmls/wheaten_terrier_174.xml,annotations/trimaps/wheaten_terrier_174.png,True,True
Sphynx_192,Sphynx,cat,34,1,34,val,images/cat/Sphynx_192.jpg,annotations/xmls/Sphynx_192.xml,annotations/trimaps/Sphynx_192.png,True,True
american_bulldog_187,american_bulldog,dog,2,2,2,val,images/dog/american_bulldog_187.jpg,annotations/xmls/american_bulldog_187.xml,annotations/trimaps/american_bulldog_187.png,True,True
miniature_pinscher_174,miniature_pinscher,dog,22,2,22,val,images/dog/miniature_pinscher_174.jpg,annotations/xmls/miniature_pinscher_174.xml,annotations/trimaps/miniature_pinscher_174.png,True,True
Egyptian_Mau_178,Egyptian_Mau,cat,12,1,12,val,images/cat/Egyptian_Mau_178.jpg,annotations/xmls/Egyptian_Mau_178.xml,annotations/trimaps/Egyptian_Mau_178.png,True,True
pug_182,pug,dog,26,2,26,val,images/dog/pug_182.jpg,annotations/xmls/pug_182.xml,annotations/trimaps/pug_182.png,True,True
Egyptian_Mau_187,Egyptian_Mau,cat,12,1,12,val,images/cat/Egyptian_Mau_187.jpg,annotations/xmls/Egyptian_Mau_187.xml,annotations/trimaps/Egyptian_Mau_187.png,True,True
Maine_Coon_195,Maine_Coon,cat,21,1,21,val,images/cat/Maine_Coon_195.jpg,annotations/xmls/Maine_Coon_195.xml,annotations/trimaps/Maine_Coon_195.png,True,True
British_Shorthair_201,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_201.jpg,annotations/xmls/British_Shorthair_201.xml,annotations/trimaps/British_Shorthair_201.png,True,True
shiba_inu_199,shiba_inu,dog,32,2,32,val,images/dog/shiba_inu_199.jpg,annotations/xmls/shiba_inu_199.xml,annotations/trimaps/shiba_inu_199.png,True,True
British_Shorthair_190,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_190.jpg,annotations/xmls/British_Shorthair_190.xml,annotations/trimaps/British_Shorthair_190.png,True,True
scottish_terrier_182,scottish_terrier,dog,31,2,31,val,images/dog/scottish_terrier_182.jpg,annotations/xmls/scottish_terrier_182.xml,annotations/trimaps/scottish_terrier_182.png,True,True
english_cocker_spaniel_172,english_cocker_spaniel,dog,13,2,13,val,images/dog/english_cocker_spaniel_172.jpg,annotations/xmls/english_cocker_spaniel_172.xml,annotations/trimaps/english_cocker_spaniel_172.png,True,True
Russian_Blue_196,Russian_Blue,cat,28,1,28,val,images/cat/Russian_Blue_196.jpg,annotations/xmls/Russian_Blue_196.xml,annotations/trimaps/Russian_Blue_196.png,True,True
Abyssinian_190,Abyssinian,cat,1,1,1,val,images/cat/Abyssinian_190.jpg,annotations/xmls/Abyssinian_190.xml,annotations/trimaps/Abyssinian_190.png,True,True
pug_176,pug,dog,26,2,26,val,images/dog/pug_176.jpg,annotations/xmls/pug_176.xml,annotations/trimaps/pug_176.png,True,True
havanese_173,havanese,dog,17,2,17,val,images/dog/havanese_173.jpg,annotations/xmls/havanese_173.xml,annotations/trimaps/havanese_173.png,True,True
Russian_Blue_183,Russian_Blue,cat,28,1,28,val,images/cat/Russian_Blue_183.jpg,annotations/xmls/Russian_Blue_183.xml,annotations/trimaps/Russian_Blue_183.png,True,True
keeshond_190,keeshond,dog,19,2,19,val,images/dog/keeshond_190.jpg,annotations/xmls/keeshond_190.xml,annotations/trimaps/keeshond_190.png,True,True
wheaten_terrier_184,wheaten_terrier,dog,36,2,36,val,images/dog/wheaten_terrier_184.jpg,annotations/xmls/wheaten_terrier_184.xml,annotations/trimaps/wheaten_terrier_184.png,True,True
german_shorthaired_182,german_shorthaired,dog,15,2,15,val,images/dog/german_shorthaired_182.jpg,annotations/xmls/german_shorthaired_182.xml,annotations/trimaps/german_shorthaired_182.png,True,True
beagle_187,beagle,dog,5,2,5,val,images/dog/beagle_187.jpg,annotations/xmls/beagle_187.xml,annotations/trimaps/beagle_187.png,True,True
english_setter_181,english_setter,dog,14,2,14,val,images/dog/english_setter_181.jpg,annotations/xmls/english_setter_181.xml,annotations/trimaps/english_setter_181.png,True,True
american_bulldog_186,american_bulldog,dog,2,2,2,val,images/dog/american_bulldog_186.jpg,annotations/xmls/american_bulldog_186.xml,annotations/trimaps/american_bulldog_186.png,True,True
shiba_inu_196,shiba_inu,dog,32,2,32,val,images/dog/shiba_inu_196.jpg,annotations/xmls/shiba_inu_196.xml,annotations/trimaps/shiba_inu_196.png,True,True
staffordshire_bull_terrier_185,staffordshire_bull_terrier,dog,35,2,35,val,images/dog/staffordshire_bull_terrier_185.jpg,annotations/xmls/staffordshire_bull_terrier_185.xml,annotations/trimaps/staffordshire_bull_terrier_185.png,True,True
staffordshire_bull_terrier_198,staffordshire_bull_terrier,dog,35,2,35,val,images/dog/staffordshire_bull_terrier_198.jpg,annotations/xmls/staffordshire_bull_terrier_198.xml,annotations/trimaps/staffordshire_bull_terrier_198.png,True,True
miniature_pinscher_190,miniature_pinscher,dog,22,2,22,val,images/dog/miniature_pinscher_190.jpg,annotations/xmls/miniature_pinscher_190.xml,annotations/trimaps/miniature_pinscher_190.png,True,True
shiba_inu_198,shiba_inu,dog,32,2,32,val,images/dog/shiba_inu_198.jpg,annotations/xmls/shiba_inu_198.xml,annotations/trimaps/shiba_inu_198.png,True,True
scottish_terrier_18,scottish_terrier,dog,31,2,31,val,images/dog/scottish_terrier_18.jpg,annotations/xmls/scottish_terrier_18.xml,annotations/trimaps/scottish_terrier_18.png,True,True
boxer_187,boxer,dog,9,2,9,val,images/dog/boxer_187.jpg,annotations/xmls/boxer_187.xml,annotations/trimaps/boxer_187.png,True,True
american_pit_bull_terrier_182,american_pit_bull_terrier,dog,3,2,3,val,images/dog/american_pit_bull_terrier_182.jpg,annotations/xmls/american_pit_bull_terrier_182.xml,annotations/trimaps/american_pit_bull_terrier_182.png,True,True
Persian_187,Persian,cat,24,1,24,val,images/cat/Persian_187.jpg,annotations/xmls/Persian_187.xml,annotations/trimaps/Persian_187.png,True,True
Abyssinian_175,Abyssinian,cat,1,1,1,val,images/cat/Abyssinian_175.jpg,annotations/xmls/Abyssinian_175.xml,annotations/trimaps/Abyssinian_175.png,True,True
saint_bernard_187,saint_bernard,dog,29,2,29,val,images/dog/saint_bernard_187.jpg,annotations/xmls/saint_bernard_187.xml,annotations/trimaps/saint_bernard_187.png,True,True
Ragdoll_186,Ragdoll,cat,27,1,27,val,images/cat/Ragdoll_186.jpg,annotations/xmls/Ragdoll_186.xml,annotations/trimaps/Ragdoll_186.png,True,True
american_pit_bull_terrier_172,american_pit_bull_terrier,dog,3,2,3,val,images/dog/american_pit_bull_terrier_172.jpg,annotations/xmls/american_pit_bull_terrier_172.xml,annotations/trimaps/american_pit_bull_terrier_172.png,True,True
japanese_chin_174,japanese_chin,dog,18,2,18,val,images/dog/japanese_chin_174.jpg,annotations/xmls/japanese_chin_174.xml,annotations/trimaps/japanese_chin_174.png,True,True
american_bulldog_193,american_bulldog,dog,2,2,2,val,images/dog/american_bulldog_193.jpg,annotations/xmls/american_bulldog_193.xml,annotations/trimaps/american_bulldog_193.png,True,True
keeshond_184,keeshond,dog,19,2,19,val,images/dog/keeshond_184.jpg,annotations/xmls/keeshond_184.xml,annotations/trimaps/keeshond_184.png,True,True
Bengal_189,Bengal,cat,6,1,6,val,images/cat/Bengal_189.jpg,annotations/xmls/Bengal_189.xml,annotations/trimaps/Bengal_189.png,True,True
leonberger_188,leonberger,dog,20,2,20,val,images/dog/leonberger_188.jpg,annotations/xmls/leonberger_188.xml,annotations/trimaps/leonberger_188.png,True,True
Russian_Blue_192,Russian_Blue,cat,28,1,28,val,images/cat/Russian_Blue_192.jpg,annotations/xmls/Russian_Blue_192.xml,annotations/trimaps/Russian_Blue_192.png,True,True
newfoundland_179,newfoundland,dog,23,2,23,val,images/dog/newfoundland_179.jpg,annotations/xmls/newfoundland_179.xml,annotations/trimaps/newfoundland_179.png,True,True
Ragdoll_195,Ragdoll,cat,27,1,27,val,images/cat/Ragdoll_195.jpg,annotations/xmls/Ragdoll_195.xml,annotations/trimaps/Ragdoll_195.png,True,True
pomeranian_184,pomeranian,dog,25,2,25,val,images/dog/pomeranian_184.jpg,annotations/xmls/pomeranian_184.xml,annotations/trimaps/pomeranian_184.png,True,True
shiba_inu_195,shiba_inu,dog,32,2,32,val,images/dog/shiba_inu_195.jpg,annotations/xmls/shiba_inu_195.xml,annotations/trimaps/shiba_inu_195.png,True,True
British_Shorthair_204,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_204.jpg,annotations/xmls/British_Shorthair_204.xml,annotations/trimaps/British_Shorthair_204.png,True,True
boxer_185,boxer,dog,9,2,9,val,images/dog/boxer_185.jpg,annotations/xmls/boxer_185.xml,annotations/trimaps/boxer_185.png,True,True
Egyptian_Mau_186,Egyptian_Mau,cat,12,1,12,val,images/cat/Egyptian_Mau_186.jpg,,annotations/trimaps/Egyptian_Mau_186.png,False,True
pug_191,pug,dog,26,2,26,val,images/dog/pug_191.jpg,annotations/xmls/pug_191.xml,annotations/trimaps/pug_191.png,True,True
Ragdoll_191,Ragdoll,cat,27,1,27,val,images/cat/Ragdoll_191.jpg,annotations/xmls/Ragdoll_191.xml,annotations/trimaps/Ragdoll_191.png,True,True
pomeranian_175,pomeranian,dog,25,2,25,val,images/dog/pomeranian_175.jpg,annotations/xmls/pomeranian_175.xml,annotations/trimaps/pomeranian_175.png,True,True
Persian_202,Persian,cat,24,1,24,val,images/cat/Persian_202.jpg,annotations/xmls/Persian_202.xml,annotations/trimaps/Persian_202.png,True,True
Bombay_178,Bombay,cat,8,1,8,val,images/cat/Bombay_178.jpg,annotations/xmls/Bombay_178.xml,annotations/trimaps/Bombay_178.png,True,True
yorkshire_terrier_178,yorkshire_terrier,dog,37,2,37,val,images/dog/yorkshire_terrier_178.jpg,annotations/xmls/yorkshire_terrier_178.xml,annotations/trimaps/yorkshire_terrier_178.png,True,True
japanese_chin_18,japanese_chin,dog,18,2,18,val,images/dog/japanese_chin_18.jpg,annotations/xmls/japanese_chin_18.xml,annotations/trimaps/japanese_chin_18.png,True,True
Siamese_189,Siamese,cat,33,1,33,val,images/cat/Siamese_189.jpg,annotations/xmls/Siamese_189.xml,annotations/trimaps/Siamese_189.png,True,True
boxer_183,boxer,dog,9,2,9,val,images/dog/boxer_183.jpg,annotations/xmls/boxer_183.xml,annotations/trimaps/boxer_183.png,True,True
pug_189,pug,dog,26,2,26,val,images/dog/pug_189.jpg,annotations/xmls/pug_189.xml,annotations/trimaps/pug_189.png,True,True
miniature_pinscher_172,miniature_pinscher,dog,22,2,22,val,images/dog/miniature_pinscher_172.jpg,annotations/xmls/miniature_pinscher_172.xml,annotations/trimaps/miniature_pinscher_172.png,True,True
samoyed_186,samoyed,dog,30,2,30,val,images/dog/samoyed_186.jpg,annotations/xmls/samoyed_186.xml,annotations/trimaps/samoyed_186.png,True,True
Russian_Blue_199,Russian_Blue,cat,28,1,28,val,images/cat/Russian_Blue_199.jpg,annotations/xmls/Russian_Blue_199.xml,annotations/trimaps/Russian_Blue_199.png,True,True
Ragdoll_201,Ragdoll,cat,27,1,27,val,images/cat/Ragdoll_201.jpg,annotations/xmls/Ragdoll_201.xml,annotations/trimaps/Ragdoll_201.png,True,True
great_pyrenees_185,great_pyrenees,dog,16,2,16,val,images/dog/great_pyrenees_185.jpg,annotations/xmls/great_pyrenees_185.xml,annotations/trimaps/great_pyrenees_185.png,True,True
newfoundland_181,newfoundland,dog,23,2,23,val,images/dog/newfoundland_181.jpg,annotations/xmls/newfoundland_181.xml,annotations/trimaps/newfoundland_181.png,True,True
chihuahua_175,chihuahua,dog,11,2,11,val,images/dog/chihuahua_175.jpg,annotations/xmls/chihuahua_175.xml,annotations/trimaps/chihuahua_175.png,True,True
scottish_terrier_187,scottish_terrier,dog,31,2,31,val,images/dog/scottish_terrier_187.jpg,annotations/xmls/scottish_terrier_187.xml,annotations/trimaps/scottish_terrier_187.png,True,True
saint_bernard_188,saint_bernard,dog,29,2,29,val,images/dog/saint_bernard_188.jpg,annotations/xmls/saint_bernard_188.xml,annotations/trimaps/saint_bernard_188.png,True,True
japanese_chin_178,japanese_chin,dog,18,2,18,val,images/dog/japanese_chin_178.jpg,annotations/xmls/japanese_chin_178.xml,annotations/trimaps/japanese_chin_178.png,True,True
Siamese_206,Siamese,cat,33,1,33,val,images/cat/Siamese_206.jpg,annotations/xmls/Siamese_206.xml,annotations/trimaps/Siamese_206.png,True,True
Abyssinian_176,Abyssinian,cat,1,1,1,val,images/cat/Abyssinian_176.jpg,annotations/xmls/Abyssinian_176.xml,annotations/trimaps/Abyssinian_176.png,True,True
boxer_179,boxer,dog,9,2,9,val,images/dog/boxer_179.jpg,annotations/xmls/boxer_179.xml,annotations/trimaps/boxer_179.png,True,True
samoyed_189,samoyed,dog,30,2,30,val,images/dog/samoyed_189.jpg,annotations/xmls/samoyed_189.xml,annotations/trimaps/samoyed_189.png,True,True
Egyptian_Mau_190,Egyptian_Mau,cat,12,1,12,val,images/cat/Egyptian_Mau_190.jpg,annotations/xmls/Egyptian_Mau_190.xml,annotations/trimaps/Egyptian_Mau_190.png,True,True
British_Shorthair_196,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_196.jpg,annotations/xmls/British_Shorthair_196.xml,annotations/trimaps/British_Shorthair_196.png,True,True
samoyed_187,samoyed,dog,30,2,30,val,images/dog/samoyed_187.jpg,annotations/xmls/samoyed_187.xml,annotations/trimaps/samoyed_187.png,True,True
german_shorthaired_188,german_shorthaired,dog,15,2,15,val,images/dog/german_shorthaired_188.jpg,annotations/xmls/german_shorthaired_188.xml,annotations/trimaps/german_shorthaired_188.png,True,True
chihuahua_178,chihuahua,dog,11,2,11,val,images/dog/chihuahua_178.jpg,annotations/xmls/chihuahua_178.xml,annotations/trimaps/chihuahua_178.png,True,True
yorkshire_terrier_184,yorkshire_terrier,dog,37,2,37,val,images/dog/yorkshire_terrier_184.jpg,annotations/xmls/yorkshire_terrier_184.xml,annotations/trimaps/yorkshire_terrier_184.png,True,True
american_bulldog_201,american_bulldog,dog,2,2,2,val,images/dog/american_bulldog_201.jpg,annotations/xmls/american_bulldog_201.xml,annotations/trimaps/american_bulldog_201.png,True,True
pug_175,pug,dog,26,2,26,val,images/dog/pug_175.jpg,annotations/xmls/pug_175.xml,annotations/trimaps/pug_175.png,True,True
British_Shorthair_200,British_Shorthair,cat,10,1,10,val,images/cat/British_Shorthair_200.jpg,annotations/xmls/British_Shorthair_200.xml,annotations/trimaps/British_Shorthair_200.png,True,True
Siamese_188,Siamese,cat,33,1,33,val,images/cat/Siamese_188.jpg,annotations/xmls/Siamese_188.xml,annotations/trimaps/Siamese_188.png,True,True
samoyed_188,samoyed,dog,30,2,30,val,images/dog/samoyed_188.jpg,annotations/xmls/samoyed_188.xml,annotations/trimaps/samoyed_188.png,True,True
Maine_Coon_191,Maine_Coon,cat,21,1,21,val,images/cat/Maine_Coon_191.jpg,annotations/xmls/Maine_Coon_191.xml,annotations/trimaps/Maine_Coon_191.png,True,True
japanese_chin_190,japanese_chin,dog,18,2,18,val,images/dog/japanese_chin_190.jpg,annotations/xmls/japanese_chin_190.xml,annotations/trimaps/japanese_chin_190.png,True,True
chihuahua_173,chihuahua,dog,11,2,11,val,images/dog/chihuahua_173.jpg,annotations/xmls/chihuahua_173.xml,annotations/trimaps/chihuahua_173.png,True,True
miniature_pinscher_182,miniature_pinscher,dog,22,2,22,val,images/dog/miniature_pinscher_182.jpg,annotations/xmls/miniature_pinscher_182.xml,annotations/trimaps/miniature_pinscher_182.png,True,True
boxer_176,boxer,dog,9,2,9,val,images/dog/boxer_176.jpg,annotations/xmls/boxer_176.xml,annotations/trimaps/boxer_176.png,True,True
basset_hound_185,basset_hound,dog,4,2,4,val,images/dog/basset_hound_185.jpg,annotations/xmls/basset_hound_185.xml,annotations/trimaps/basset_hound_185.png,True,True
Birman_179,Birman,cat,7,1,7,val,images/cat/Birman_179.jpg,annotations/xmls/Birman_179.xml,annotations/trimaps/Birman_179.png,True,True
basset_hound_179,basset_hound,dog,4,2,4,val,images/dog/basset_hound_179.jpg,annotations/xmls/basset_hound_179.xml,annotations/trimaps/basset_hound_179.png,True,True
scottish_terrier_189,scottish_terrier,dog,31,2,31,val,images/dog/scottish_terrier_189.jpg,annotations/xmls/scottish_terrier_189.xml,annotations/trimaps/scottish_terrier_189.png,True,True
Bombay_175,Bombay,cat,8,1,8,val,images/cat/Bombay_175.jpg,annotations/xmls/Bombay_175.xml,annotations/trimaps/Bombay_175.png,True,True
shiba_inu_180,shiba_inu,dog,32,2,32,val,images/dog/shiba_inu_180.jpg,annotations/xmls/shiba_inu_180.xml,annotations/trimaps/shiba_inu_180.png,True,True
chihuahua_181,chihuahua,dog,11,2,11,val,images/dog/chihuahua_181.jpg,annotations/xmls/chihuahua_181.xml,annotations/trimaps/chihuahua_181.png,True,True
keeshond_182,keeshond,dog,19,2,19,val,images/dog/keeshond_182.jpg,annotations/xmls/keeshond_182.xml,annotations/trimaps/keeshond_182.png,True,True
