image_id,breed,species,split,width,height,area,normalized_area,aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
pug_100,pug,dog,train,171,171,29241,0.17562162162162162,1.0,0.34384384384384387,0.361,29,95,200,266,large,241.83051916579925,333,500
Egyptian_Mau_109,Egyptian_Mau,cat,train,175,172,30100,0.6688888888888889,1.0174418604651163,0.5083333333333333,0.348,4,1,179,173,large,245.3752228730521,180,250
Sphynx_166,Sphynx,cat,train,126,126,15876,0.084672,1.0,0.732,0.49066666666666664,303,121,429,247,large,178.19090885900997,500,375
British_Shorthair_148,British_Shorthair,cat,train,72,69,4968,0.03535943060498221,1.0434782608695652,0.482,0.28647686832740216,205,46,277,115,large,99.72462083156798,500,281
Birman_108,Birman,cat,train,232,225,52200,0.26564885496183205,1.031111111111111,0.612,0.34478371501272265,190,23,422,248,large,323.1857051294194,500,393
wheaten_terrier_152,wheaten_terrier,dog,train,155,128,19840,0.10581333333333333,1.2109375,0.387,0.432,116,98,271,226,large,201.0198995124612,500,375
British_Shorthair_178,British_Shorthair,cat,train,138,153,21114,0.12567857142857142,0.9019607843137255,0.394,0.2663690476190476,128,13,266,166,large,206.0412580043133,500,336
Birman_112,Birman,cat,train,342,312,106704,0.569088,1.0961538461538463,0.616,0.4666666666666667,137,19,479,331,large,462.93412058304796,500,375
Egyptian_Mau_171,Egyptian_Mau,cat,train,51,63,3213,0.074375,0.8095238095238095,0.3770833333333333,0.38055555555555554,65,37,116,100,medium,81.05553651663777,240,180
wheaten_terrier_112,wheaten_terrier,dog,train,166,186,30876,0.164672,0.8924731182795699,0.538,0.4613333333333333,186,80,352,266,large,249.30302846134862,500,375
great_pyrenees_162,great_pyrenees,dog,train,98,103,10094,0.05383466666666667,0.9514563106796117,0.644,0.19333333333333333,273,21,371,124,large,142.1724305201258,500,375
german_shorthaired_102,german_shorthaired,dog,train,129,161,20769,0.11318256130790191,0.8012422360248447,0.177,0.5681198910081744,24,128,153,289,large,206.30559856678636,500,367
wheaten_terrier_100,wheaten_terrier,dog,train,100,90,9000,0.05405405405405406,1.1111111111111112,0.5585585585585585,0.17,136,40,236,130,large,134.5362404707371,333,500
keeshond_113,keeshond,dog,train,154,206,31724,0.19053453453453453,0.7475728155339806,0.6006006006006006,0.4,123,97,277,303,large,257.2003110418026,333,500
japanese_chin_107,japanese_chin,dog,train,360,233,83880,0.5037837837837837,1.5450643776824033,0.608,0.46996996996997,124,40,484,273,large,428.8228072292797,500,333
miniature_pinscher_169,miniature_pinscher,dog,train,97,89,8633,0.12789629629629629,1.0898876404494382,0.44166666666666665,0.5888888888888889,84,88,181,177,large,131.64345787011217,300,225
yorkshire_terrier_130,yorkshire_terrier,dog,train,137,103,14111,0.4078323699421965,1.3300970873786409,0.569364161849711,0.2775,30,4,167,107,large,171.40011668607463,173,200
Russian_Blue_131,Russian_Blue,cat,train,131,144,18864,0.100608,0.9097222222222222,0.5586666666666666,0.25,144,53,275,197,large,194.67151820438448,375,500
yorkshire_terrier_161,yorkshire_terrier,dog,train,265,229,60685,0.36447447447447445,1.1572052401746724,0.357,0.493993993993994,46,50,311,279,large,350.2370625733376,500,333
leonberger_104,leonberger,dog,train,128,123,15744,0.06845217391304348,1.0406504065040652,0.58,0.3358695652173913,226,93,354,216,large,177.51901306620653,500,460
great_pyrenees_161,great_pyrenees,dog,train,162,109,17658,0.09269291338582678,1.4862385321100917,0.306,0.20866141732283464,72,25,234,134,large,195.25624189766637,500,381
english_cocker_spaniel_141,english_cocker_spaniel,dog,train,247,219,54093,0.32488288288288286,1.1278538812785388,0.6171171171171171,0.249,82,15,329,234,large,330.1060435678208,333,500
Siamese_171,Siamese,cat,train,86,92,7912,0.04219733333333334,0.9347826086956522,0.426,0.256,170,50,256,142,large,125.93649193144932,500,375
Egyptian_Mau_128,Egyptian_Mau,cat,train,62,68,4216,0.062459259259259256,0.9117647058823529,0.3244444444444444,0.17,42,17,104,85,medium,92.02173656261873,225,300
great_pyrenees_117,great_pyrenees,dog,train,115,85,9775,0.05213333333333333,1.3529411764705883,0.481,0.404,183,109,298,194,large,143.0034964607509,500,375
beagle_158,beagle,dog,train,92,74,6808,0.03630933333333333,1.2432432432432432,0.52,0.33866666666666667,214,90,306,164,large,118.06777714516353,500,375
Abyssinian_165,Abyssinian,cat,train,153,145,22185,0.1256940509915014,1.0551724137931036,0.201,0.3555240793201133,24,53,177,198,large,210.79373804740976,500,353
Persian_112,Persian,cat,train,354,326,115404,0.6663048498845265,1.0858895705521472,0.535796766743649,0.4575,55,20,409,346,large,481.2400648325116,433,400
pug_126,pug,dog,train,131,103,13493,0.221559934318555,1.2718446601941749,0.5049261083743842,0.25166666666666665,37,24,168,127,large,166.6433316997713,203,300
pomeranian_143,pomeranian,dog,train,87,97,8439,0.12502222222222223,0.8969072164948454,0.5483333333333333,0.22,121,1,208,98,large,130.29965464267354,300,225
english_cocker_spaniel_130,english_cocker_spaniel,dog,train,197,262,51614,0.309993993993994,0.7519083969465649,0.441,0.4624624624624625,122,23,319,285,large,327.8002440511599,500,333
Siamese_112,Siamese,cat,train,215,252,54180,0.28896,0.8531746031746031,0.453,0.3973333333333333,119,23,334,275,large,331.25367922485026,500,375
shiba_inu_15,shiba_inu,dog,train,320,288,92160,0.5535135135135135,1.1111111111111112,0.522,0.43543543543543545,101,1,421,289,large,430.5159695063587,500,333
english_cocker_spaniel_134,english_cocker_spaniel,dog,train,121,138,16698,0.10028828828828829,0.8768115942028986,0.47897897897897895,0.418,99,140,220,278,large,183.53473785635242,333,500
staffordshire_bull_terrier_145,staffordshire_bull_terrier,dog,train,316,249,78684,0.419648,1.2690763052208835,0.514,0.39866666666666667,99,25,415,274,large,402.3145535523168,500,375
British_Shorthair_172,British_Shorthair,cat,train,221,189,41769,0.24936716417910448,1.1693121693121693,0.345,0.44328358208955226,62,54,283,243,large,290.7954607623716,500,335
Ragdoll_156,Ragdoll,cat,train,116,129,14964,0.07159808612440191,0.8992248062015504,0.2631578947368421,0.153,52,12,168,141,large,173.4848696572701,418,500
Abyssinian_136,Abyssinian,cat,train,122,119,14518,0.0871951951951952,1.0252100840336134,0.4984984984984985,0.195,105,38,227,157,large,170.42593699317015,333,500
german_shorthaired_122,german_shorthaired,dog,train,136,78,10608,0.056576,1.7435897435897436,0.488,0.28,176,66,312,144,large,156.7801007781281,500,375
german_shorthaired_135,german_shorthaired,dog,train,231,161,37191,0.22336936936936938,1.434782608695652,0.523,0.4039039039039039,146,54,377,215,large,281.57059505566275,500,333
japanese_chin_143,japanese_chin,dog,train,198,177,35046,0.186912,1.11864406779661,0.414,0.3933333333333333,108,59,306,236,large,265.58049627184596,500,375
english_setter_129,english_setter,dog,train,263,184,48392,0.2580906666666667,1.4293478260869565,0.419,0.264,78,7,341,191,large,320.97507691408066,500,375
keeshond_124,keeshond,dog,train,252,298,75096,0.451027027027027,0.8456375838926175,0.5255255255255256,0.338,49,20,301,318,large,390.26657556085945,333,500
chihuahua_165,chihuahua,dog,train,131,123,16113,0.2397767857142857,1.065040650406504,0.365,0.36830357142857145,44,21,175,144,large,179.6941846582688,300,224
pug_114,pug,dog,train,197,142,27974,0.14919466666666667,1.3873239436619718,0.4093333333333333,0.378,55,118,252,260,large,242.84357104934855,375,500
samoyed_100,samoyed,dog,train,208,303,63024,0.3773892215568862,0.6864686468646864,0.48,0.4565868263473054,136,1,344,304,large,367.52278840909986,500,334
havanese_159,havanese,dog,train,320,279,89280,0.4787131367292225,1.146953405017921,0.456,0.4383378016085791,68,24,388,303,large,424.5479949310796,500,373
scottish_terrier_112,scottish_terrier,dog,train,117,154,18018,0.096096,0.7597402597402597,0.4706666666666667,0.246,118,46,235,200,large,193.40372281835735,375,500
american_bulldog_133,american_bulldog,dog,train,181,182,32942,0.19725748502994012,0.9945054945054945,0.607,0.3532934131736527,213,27,394,209,large,256.6807355451515,500,334
japanese_chin_128,japanese_chin,dog,train,310,174,53940,0.28768,1.7816091954022988,0.576,0.494,61,160,371,334,large,355.4940224532615,375,500
saint_bernard_165,saint_bernard,dog,train,198,156,30888,0.164736,1.2692307692307692,0.526,0.4106666666666667,164,76,362,232,large,252.07141845120006,500,375
samoyed_17,samoyed,dog,train,177,233,41241,0.17219624217118998,0.759656652360515,0.469,0.31002087682672236,146,32,323,265,large,292.60553651631403,500,479
english_cocker_spaniel_143,english_cocker_spaniel,dog,train,122,147,17934,0.095648,0.8299319727891157,0.502,0.45466666666666666,190,97,312,244,large,191.03141102970474,500,375
Persian_125,Persian,cat,train,275,247,67925,0.407957957957958,1.1133603238866396,0.477,0.46096096096096095,101,30,376,277,large,369.64036576110027,500,333
german_shorthaired_132,german_shorthaired,dog,train,144,140,20160,0.12108108108108108,1.0285714285714285,0.546,0.6516516516516516,201,147,345,287,large,200.83824337013107,500,333
beagle_133,beagle,dog,train,375,207,77625,0.414,1.8115942028985508,0.377,0.42,1,54,376,261,large,428.3386510694546,500,375
english_cocker_spaniel_15,english_cocker_spaniel,dog,train,238,243,57834,0.34735135135135137,0.9794238683127572,0.598,0.3918918918918919,180,9,418,252,large,340.13673721019904,500,333
havanese_149,havanese,dog,train,236,202,47672,0.2542506666666667,1.1683168316831682,0.434,0.376,99,40,335,242,large,310.64449134018133,500,375
english_setter_166,english_setter,dog,train,80,103,8240,0.04394666666666667,0.7766990291262136,0.628,0.48933333333333334,274,132,354,235,large,130.41855696180662,500,375
newfoundland_134,newfoundland,dog,train,127,99,12573,0.067056,1.2828282828282829,0.549,0.468,211,126,338,225,large,161.02794788483146,500,375
Siamese_135,Siamese,cat,train,119,121,14399,0.08622155688622754,0.9834710743801653,0.821,0.49850299401197606,351,106,470,227,large,169.7115199389835,500,334
pomeranian_170,pomeranian,dog,train,142,166,23572,0.3492148148148148,0.8554216867469879,0.49333333333333335,0.3933333333333333,40,35,182,201,large,218.44907873461037,225,300
samoyed_121,samoyed,dog,train,166,264,43824,0.21912,0.6287878787878788,0.516,0.3375,175,3,341,267,large,311.85252925060587,500,400
german_shorthaired_10,german_shorthaired,dog,train,251,183,45933,0.28708125,1.3715846994535519,0.5171875,0.303,40,60,291,243,large,310.6283953536766,320,500
Ragdoll_178,Ragdoll,cat,train,96,106,10176,0.06111711711711712,0.9056603773584906,0.39039039039039036,0.382,82,138,178,244,large,143.01048912579805,333,500
British_Shorthair_104,British_Shorthair,cat,train,261,261,68121,0.4091351351351351,1.0,0.6021021021021021,0.303,70,21,331,282,large,369.10973977937783,333,500
newfoundland_133,newfoundland,dog,train,98,86,8428,0.044949333333333334,1.1395348837209303,0.572,0.336,237,83,335,169,large,130.38404810405297,500,375
staffordshire_bull_terrier_167,staffordshire_bull_terrier,dog,train,181,189,34209,0.182448,0.9576719576719577,0.457,0.5266666666666666,138,103,319,292,large,261.6906570743404,500,375
Persian_166,Persian,cat,train,271,275,74525,0.4258571428571429,0.9854545454545455,0.5214285714285715,0.361,47,43,318,318,large,386.0906629277636,350,500
keeshond_151,keeshond,dog,train,154,222,34188,0.182336,0.6936936936936937,0.39,0.43466666666666665,118,52,272,274,large,270.1851217221259,500,375
newfoundland_126,newfoundland,dog,train,153,165,25245,0.11397291196388262,0.9272727272727272,0.6851015801354402,0.269,227,52,380,217,large,225.01999911119012,443,500
Bengal_129,Bengal,cat,train,280,214,59920,0.4264768683274021,1.308411214953271,0.282,0.6192170818505338,1,67,281,281,large,352.41452864489,500,281
pug_123,pug,dog,train,146,155,22630,0.3382660687593423,0.9419354838709677,0.547085201793722,0.6283333333333333,49,111,195,266,large,212.93426215618754,223,300
samoyed_130,samoyed,dog,train,174,179,31146,0.18706306306306306,0.9720670391061452,0.616,0.5930930930930931,221,108,395,287,large,249.63373169505758,500,333
Abyssinian_145,Abyssinian,cat,train,173,159,27507,0.05959055459272097,1.0880503144654088,0.395625,0.33188908145580587,230,112,403,271,large,234.96808293893875,800,577
japanese_chin_146,japanese_chin,dog,train,148,127,18796,0.10024533333333334,1.1653543307086613,0.42,0.22533333333333333,136,21,284,148,large,195.020511741714,500,375
staffordshire_bull_terrier_110,staffordshire_bull_terrier,dog,train,229,199,45571,0.2728802395209581,1.150753768844221,0.403,0.468562874251497,87,57,316,256,large,303.38424481175684,500,334
basset_hound_138,basset_hound,dog,train,83,130,10790,0.05395,0.6384615384615384,0.20625,0.72,41,295,124,425,large,154.23683088030563,400,500
leonberger_11,leonberger,dog,train,44,37,1628,0.009748502994011976,1.1891891891891893,0.372,0.4236526946107784,164,123,208,160,medium,57.48912940721924,500,334
wheaten_terrier_16,wheaten_terrier,dog,train,134,157,21038,0.12673493975903616,0.8535031847133758,0.568,0.4503012048192771,217,71,351,228,large,206.4097865896867,500,332
Russian_Blue_140,Russian_Blue,cat,train,281,303,85143,0.5113693693693694,0.9273927392739274,0.515,0.45795795795795796,117,1,398,304,large,413.2432697576574,500,333
japanese_chin_169,japanese_chin,dog,train,240,208,49920,0.26624,1.1538461538461537,0.726,0.4666666666666667,243,71,483,279,large,317.5909318604673,500,375
american_pit_bull_terrier_107,american_pit_bull_terrier,dog,train,255,277,70635,0.42423423423423423,0.9205776173285198,0.6141141141141141,0.321,77,22,332,299,large,376.5023240300118,333,500
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,train,305,211,64355,0.3432266666666667,1.4454976303317535,0.549,0.5373333333333333,122,96,427,307,large,370.87194555533586,500,375
great_pyrenees_144,great_pyrenees,dog,train,66,59,3894,0.02338738738738739,1.11864406779661,0.736,0.2627627627627628,335,58,401,117,medium,88.52683209061533,500,333
Bengal_115,Bengal,cat,train,138,137,18906,0.11354954954954954,1.0072992700729928,0.6456456456456456,0.169,146,16,284,153,large,194.4556504707436,333,500
english_cocker_spaniel_14,english_cocker_spaniel,dog,train,209,219,45771,0.2749009009009009,0.954337899543379,0.659,0.3948948948948949,225,22,434,241,large,302.72429700967183,500,333
basset_hound_164,basset_hound,dog,train,98,124,12152,0.07298498498498499,0.7903225806451613,0.874,0.6756756756756757,388,163,486,287,large,158.05062480104277,500,333
chihuahua_114,chihuahua,dog,train,186,94,17484,0.2649090909090909,1.9787234042553192,0.4866666666666667,0.33636363636363636,53,27,239,121,large,208.4034548657963,300,220
Maine_Coon_141,Maine_Coon,cat,train,92,91,8372,0.044650666666666665,1.010989010989011,0.656,0.228,282,40,374,131,large,129.40247292845683,500,375
leonberger_128,leonberger,dog,train,214,159,34026,0.15937236533957846,1.3459119496855345,0.5269320843091335,0.789,118,315,332,474,large,266.6027006614899,427,500
havanese_11,havanese,dog,train,164,133,21812,0.131003003003003,1.2330827067669172,0.5675675675675675,0.313,107,90,271,223,large,211.15160430363773,333,500
american_bulldog_122,american_bulldog,dog,train,163,143,23309,0.13999399399399398,1.1398601398601398,0.499,0.27177177177177175,168,19,331,162,large,216.8363438171747,500,333
shiba_inu_135,shiba_inu,dog,train,176,214,37664,0.20087466666666667,0.822429906542056,0.518,0.37333333333333335,171,33,347,247,large,277.07760645710795,500,375
havanese_107,havanese,dog,train,278,239,66442,0.39905105105105104,1.1631799163179917,0.5195195195195195,0.399,34,80,312,319,large,366.61287484211465,333,500
boxer_130,boxer,dog,train,295,244,71980,0.3838933333333333,1.209016393442623,0.485,0.328,95,1,390,245,large,382.83286170338096,500,375
wheaten_terrier_109,wheaten_terrier,dog,train,293,282,82626,0.4962522522522523,1.0390070921985815,0.5570570570570571,0.342,39,30,332,312,large,406.6607923072988,333,500
boxer_146,boxer,dog,train,290,257,74530,0.44762762762762764,1.1284046692607004,0.582,0.3888888888888889,146,1,436,258,large,387.4906450483676,500,333
leonberger_103,leonberger,dog,train,89,80,7120,0.042762762762762765,1.1125,0.191,0.18618618618618618,51,22,140,102,large,119.6703806294607,500,333
english_setter_120,english_setter,dog,train,157,105,16485,0.10635483870967742,1.4952380952380953,0.5435483870967742,0.169,90,32,247,137,large,188.875620449014,310,500
scottish_terrier_137,scottish_terrier,dog,train,222,306,67932,0.39041379310344826,0.7254901960784313,0.617816091954023,0.346,104,20,326,326,large,378.0476160485607,348,500
Egyptian_Mau_114,Egyptian_Mau,cat,train,47,55,2585,0.08616666666666667,0.8545454545454545,0.4225,0.22333333333333333,61,6,108,61,medium,72.34638899074369,200,150
Bengal_161,Bengal,cat,train,56,53,2968,0.04397037037037037,1.0566037735849056,0.7033333333333334,0.43333333333333335,183,71,239,124,medium,77.10382610480494,300,225
pomeranian_133,pomeranian,dog,train,98,128,12544,0.14368843069874,0.765625,0.5433333333333333,0.39862542955326463,114,52,212,180,large,161.20794025109308,300,291
Birman_133,Birman,cat,train,70,70,4900,0.026133333333333335,1.0,0.382,0.5146666666666667,156,158,226,228,large,98.99494936611666,500,375
wheaten_terrier_168,wheaten_terrier,dog,train,154,122,18788,0.11386666666666667,1.2622950819672132,0.384,0.24545454545454545,115,20,269,142,large,196.468827043885,500,330
Bombay_161,Bombay,cat,train,193,213,41109,0.219248,0.9061032863849765,0.567,0.2866666666666667,187,1,380,214,large,287.43347056318964,500,375
american_bulldog_102,american_bulldog,dog,train,92,103,9476,0.05674251497005988,0.8932038834951457,0.6047904191616766,0.281,156,89,248,192,large,138.10503249338888,334,500
chihuahua_118,chihuahua,dog,train,138,197,27186,0.31356401384083044,0.700507614213198,0.61,0.45501730103806226,114,33,252,230,large,240.52650581588716,300,289
samoyed_158,samoyed,dog,train,82,106,8692,0.052204204204204206,0.7735849056603774,0.352,0.24924924924924924,135,30,217,136,large,134.01492454200763,500,333
american_bulldog_142,american_bulldog,dog,train,236,212,50032,0.3004924924924925,1.1132075471698113,0.6066066066066066,0.28,84,34,320,246,large,317.23808094237364,333,500
american_pit_bull_terrier_103,american_pit_bull_terrier,dog,train,322,317,102074,0.613057057057057,1.0157728706624605,0.372,0.524024024024024,25,16,347,333,large,451.85506525876195,500,333
Siamese_145,Siamese,cat,train,223,209,46607,0.24857066666666666,1.0669856459330143,0.515,0.396,146,44,369,253,large,305.6304958606062,500,375
Egyptian_Mau_141,Egyptian_Mau,cat,train,85,98,8330,0.05018072289156626,0.8673469387755102,0.247,0.23795180722891565,81,30,166,128,large,129.72663566130126,500,332
keeshond_106,keeshond,dog,train,72,88,6336,0.03816867469879518,0.8181818181818182,0.6114457831325302,0.492,167,202,239,290,large,113.70136322841516,332,500
american_pit_bull_terrier_148,american_pit_bull_terrier,dog,train,86,101,8686,0.12868148148148148,0.8514851485148515,0.48333333333333334,0.44666666666666666,102,50,188,151,large,132.6536844569347,300,225
staffordshire_bull_terrier_163,staffordshire_bull_terrier,dog,train,262,255,66810,0.35632,1.0274509803921568,0.55,0.42,144,30,406,285,large,365.60771326655566,500,375
staffordshire_bull_terrier_156,staffordshire_bull_terrier,dog,train,173,141,24393,0.130096,1.2269503546099292,0.471,0.468,149,105,322,246,large,223.1815404552984,500,375
pomeranian_121,pomeranian,dog,train,98,124,12152,0.14016147635524798,0.7903225806451613,0.2975778546712803,0.22,37,4,135,128,large,158.05062480104277,289,300
Siamese_174,Siamese,cat,train,109,146,15914,0.0952934131736527,0.7465753424657534,0.391,0.45209580838323354,141,78,250,224,large,182.20043907740728,500,334
english_setter_106,english_setter,dog,train,109,118,12862,0.07724924924924925,0.923728813559322,0.425,0.5165165165165165,158,113,267,231,large,160.63934760823702,500,333
miniature_pinscher_154,miniature_pinscher,dog,train,125,84,10500,0.15555555555555556,1.4880952380952381,0.5216666666666666,0.2088888888888889,94,5,219,89,large,150.60212481900777,300,225
yorkshire_terrier_144,yorkshire_terrier,dog,train,129,142,18318,0.37460122699386506,0.9084507042253521,0.4386503067484663,0.4033333333333333,7,50,136,192,large,191.84629264074925,163,300
saint_bernard_170,saint_bernard,dog,train,137,132,18084,0.1096,1.0378787878787878,0.5227272727272727,0.45,104,159,241,291,large,190.24457942343588,330,500
japanese_chin_132,japanese_chin,dog,train,238,191,45458,0.2450566037735849,1.2460732984293195,0.294,0.284366576819407,28,10,266,201,large,305.16389039334257,500,371
havanese_165,havanese,dog,train,159,120,19080,0.11493975903614458,1.325,0.445,0.463855421686747,143,94,302,214,large,199.20090361240835,500,332
Persian_141,Persian,cat,train,260,243,63180,0.3190909090909091,1.0699588477366255,0.64,0.46085858585858586,190,61,450,304,large,355.87778801155883,500,396
chihuahua_163,chihuahua,dog,train,163,150,24450,0.3622222222222222,1.0866666666666667,0.5883333333333334,0.4088888888888889,95,17,258,167,large,221.51523649627356,300,225
havanese_167,havanese,dog,train,270,220,59400,0.36109422492401216,1.2272727272727273,0.4133738601823708,0.234,1,7,271,227,large,348.28149534536,329,500
scottish_terrier_149,scottish_terrier,dog,train,144,234,33696,0.179712,0.6153846153846154,0.496,0.39466666666666667,176,31,320,265,large,274.75807540452746,500,375
english_setter_135,english_setter,dog,train,270,225,60750,0.3573529411764706,1.2,0.5,0.273,35,24,305,249,large,351.4612354157994,340,500
shiba_inu_164,shiba_inu,dog,train,189,189,35721,0.21454054054054053,1.0,0.433,0.3978978978978979,122,38,311,227,large,267.28636328851496,500,333
British_Shorthair_127,British_Shorthair,cat,train,215,225,48375,0.3004658385093168,0.9555555555555556,0.4860248447204969,0.485,49,130,264,355,large,311.20732639190874,322,500
Persian_174,Persian,cat,train,207,168,34776,0.18018652849740932,1.2321428571428572,0.6256476683937824,0.188,138,10,345,178,large,266.59519875646674,386,500
Birman_168,Birman,cat,train,168,137,23016,0.13823423423423423,1.2262773722627738,0.252,0.3738738738738739,42,56,210,193,large,216.77868898948532,500,333
newfoundland_108,newfoundland,dog,train,276,227,62652,0.3762882882882883,1.2158590308370043,0.45345345345345345,0.229,13,1,289,228,large,357.3583635512117,333,500
beagle_122,beagle,dog,train,115,93,10695,0.06423423423423423,1.2365591397849462,0.359,0.2987987987987988,122,53,237,146,large,147.898613921835,500,333
american_bulldog_128,american_bulldog,dog,train,116,116,13456,0.09577224199288256,1.0,0.422,0.33807829181494664,153,37,269,153,large,164.04877323527901,500,281
Maine_Coon_131,Maine_Coon,cat,train,156,199,31044,0.165568,0.7839195979899497,0.606,0.47333333333333333,225,78,381,277,large,252.85766747322495,500,375
american_bulldog_127,american_bulldog,dog,train,104,101,10504,0.06289820359281437,1.0297029702970297,0.412,0.48952095808383234,154,113,258,214,large,144.97241116847025,500,334
wheaten_terrier_166,wheaten_terrier,dog,train,99,113,11187,0.059664,0.8761061946902655,0.463,0.4093333333333333,182,97,281,210,large,150.23315213360866,500,375
shiba_inu_160,shiba_inu,dog,train,150,182,27300,0.16396396396396395,0.8241758241758241,0.75,0.45045045045045046,300,59,450,241,large,235.84740829612693,500,333
pomeranian_110,pomeranian,dog,train,98,131,12838,0.0771051051051051,0.7480916030534351,0.682,0.509009009009009,292,104,390,235,large,163.6001222493431,500,333
staffordshire_bull_terrier_136,staffordshire_bull_terrier,dog,train,319,234,74646,0.398112,1.3632478632478633,0.599,0.42933333333333334,140,44,459,278,large,395.62229461950193,500,375
Maine_Coon_175,Maine_Coon,cat,train,170,189,32130,0.17136,0.8994708994708994,0.49866666666666665,0.219,102,15,272,204,large,254.20660888340413,375,500
japanese_chin_127,japanese_chin,dog,train,122,93,11346,0.060512,1.3118279569892473,0.49866666666666665,0.301,126,104,248,197,large,153.40469353966978,375,500
Maine_Coon_104,Maine_Coon,cat,train,103,106,10918,0.058229333333333334,0.9716981132075472,0.355,0.288,126,55,229,161,large,147.80054127099805,500,375
american_bulldog_134,american_bulldog,dog,train,155,137,21235,0.1271556886227545,1.1313868613138687,0.489,0.2949101796407186,167,30,322,167,large,206.86710710018642,500,334
Sphynx_141,Sphynx,cat,train,127,127,16129,0.09716265060240964,1.0,0.681,0.38403614457831325,277,64,404,191,large,179.60512242138307,500,332
newfoundland_135,newfoundland,dog,train,219,218,47742,0.28673873873873873,1.0045871559633028,0.524024024024024,0.314,65,48,284,266,large,309.00647242412253,333,500
german_shorthaired_11,german_shorthaired,dog,train,224,180,40320,0.21504,1.2444444444444445,0.592,0.328,184,33,408,213,large,287.36040089058895,500,375
wheaten_terrier_13,wheaten_terrier,dog,train,99,112,11088,0.06639520958083832,0.8839285714285714,0.499,0.4820359281437126,200,105,299,217,large,149.4824404403407,500,334
pug_116,pug,dog,train,251,238,59738,0.35878678678678677,1.0546218487394958,0.499,0.36936936936936937,124,4,375,242,large,345.8973836269942,500,333
Egyptian_Mau_124,Egyptian_Mau,cat,train,79,88,6952,0.07022222222222223,0.8977272727272727,0.6651515151515152,0.17,180,7,259,95,large,118.25819210524064,330,300
saint_bernard_112,saint_bernard,dog,train,221,208,45968,0.2769156626506024,1.0625,0.5256024096385542,0.32,64,56,285,264,large,303.48805577814755,332,500
Russian_Blue_162,Russian_Blue,cat,train,253,287,72611,0.4361021021021021,0.8815331010452961,0.6021021021021021,0.379,74,46,327,333,large,382.593779353507,333,500
miniature_pinscher_145,miniature_pinscher,dog,train,195,139,27105,0.4106818181818182,1.4028776978417266,0.635,0.5386363636363637,93,49,288,188,large,239.47024867402632,300,220
Maine_Coon_109,Maine_Coon,cat,train,148,169,25012,0.15022222222222223,0.8757396449704142,0.718,0.25675675675675674,285,1,433,170,large,224.64416306683776,500,333
great_pyrenees_133,great_pyrenees,dog,train,208,251,52208,0.31356156156156156,0.8286852589641435,0.42,0.515015015015015,106,46,314,297,large,325.9831283977746,500,333
keeshond_112,keeshond,dog,train,121,143,17303,0.09228266666666667,0.8461538461538461,0.653,0.2653333333333333,266,28,387,171,large,187.32325002519042,500,375
Abyssinian_120,Abyssinian,cat,train,103,95,9785,0.09161985018726591,1.0842105263157895,0.4288389513108614,0.33125,63,85,166,180,large,140.12137595670404,267,400
pomeranian_146,pomeranian,dog,train,84,103,8652,0.12817777777777778,0.8155339805825242,0.19333333333333333,0.2822222222222222,16,12,100,115,large,132.90974381135493,300,225
leonberger_147,leonberger,dog,train,116,86,9976,0.05991591591591591,1.3488372093023255,0.206,0.24024024024024024,45,37,161,123,large,144.40221604947757,500,333
american_bulldog_10,american_bulldog,dog,train,227,221,50167,0.3004011976047904,1.0271493212669682,0.433,0.47155688622754494,103,47,330,268,large,316.8122472380132,500,334
Maine_Coon_107,Maine_Coon,cat,train,102,112,11424,0.06861261261261262,0.9107142857142857,0.584,0.21621621621621623,241,16,343,128,large,151.4859729479928,500,333
miniature_pinscher_149,miniature_pinscher,dog,train,70,67,4690,0.06948148148148148,1.044776119402985,0.71,0.33555555555555555,178,42,248,109,large,96.89685237405806,300,225
chihuahua_146,chihuahua,dog,train,65,60,3900,0.057777777777777775,1.0833333333333333,0.4216666666666667,0.5155555555555555,94,86,159,146,medium,88.45903006477066,300,225
basset_hound_113,basset_hound,dog,train,176,215,37840,0.22795180722891567,0.8186046511627907,0.584,0.5677710843373494,204,81,380,296,large,277.8506793225455,500,332
miniature_pinscher_133,miniature_pinscher,dog,train,98,155,15190,0.22503703703703704,0.632258064516129,0.6,0.3488888888888889,131,1,229,156,large,183.38211472223784,300,225
pomeranian_105,pomeranian,dog,train,166,194,32204,0.17175466666666667,0.8556701030927835,0.4693333333333333,0.208,93,7,259,201,large,255.32724100651697,375,500
saint_bernard_10,saint_bernard,dog,train,279,249,69471,0.370512,1.1204819277108433,0.479,0.5293333333333333,100,74,379,323,large,373.9545426920229,500,375
japanese_chin_108,japanese_chin,dog,train,143,96,13728,0.07341176470588236,1.4895833333333333,0.513,0.4090909090909091,185,105,328,201,large,172.23530416264836,500,374
miniature_pinscher_102,miniature_pinscher,dog,train,164,173,28372,0.1704024024024024,0.9479768786127167,0.636,0.31681681681681684,236,19,400,192,large,238.37994882120435,500,333
miniature_pinscher_13,miniature_pinscher,dog,train,112,128,14336,0.07645866666666666,0.875,0.416,0.356,100,114,212,242,large,170.0823330037544,375,500
basset_hound_120,basset_hound,dog,train,194,237,45978,0.27697590361445784,0.8185654008438819,0.314,0.4292168674698795,60,24,254,261,large,306.27601930285044,500,332
